sb, pt, cfg, rt, er
6,2,2,546,0
6,2,3,548,0
6,2,1,529,0
6,2,2,475,0
6,2,2,464,0
6,2,2,387,0
6,2,3,407,0
6,2,3,474,0
6,2,4,0,0
6,2,3,559,0
6,2,4,0,0
6,2,1,477,1
6,2,4,0,0
6,2,4,0,0
6,2,4,0,0
6,2,1,498,0
6,2,3,414,0
6,2,3,483,0
6,2,2,491,0
6,2,1,454,0
6,2,3,577,0
6,2,3,446,0
6,2,4,0,0
6,2,4,0,0
6,2,1,554,0
6,2,2,533,0
6,2,3,482,0
6,2,3,526,0
6,2,3,549,0
6,2,1,537,0
6,2,1,502,0
6,2,1,503,0
6,2,1,541,0
6,2,3,462,0
6,2,4,0,0
6,2,2,523,0
6,2,4,0,0
6,2,4,0,0
6,2,1,509,0
6,2,1,514,0
6,2,2,476,0
6,2,4,0,0
6,2,2,659,0
6,2,4,0,0
6,2,2,542,0
6,2,4,0,0
6,2,3,536,1
6,2,4,0,0
6,2,2,560,0
6,2,1,493,0
6,2,3,541,0
6,2,2,478,0
6,2,3,623,0
6,2,3,509,0
6,2,1,442,0
6,2,1,442,0
6,2,3,443,0
6,2,2,418,0
6,2,4,0,0
6,2,4,0,0
6,2,4,0,0
6,2,3,547,0
6,2,3,455,0
6,2,4,0,0
6,2,4,0,0
6,2,4,0,0
6,2,1,472,0
6,2,3,531,0
6,2,2,465,0
6,2,1,476,0
6,2,1,412,0
6,2,1,451,1
6,2,2,479,0
6,2,1,489,0
6,2,2,412,1
6,2,2,544,0
6,2,1,455,0
6,2,3,523,0
6,2,3,466,0
6,2,2,572,0
6,2,2,467,0
6,2,2,488,0
6,2,4,0,0
6,2,1,462,1
6,2,2,524,0
6,2,1,485,0
6,2,3,583,0
6,2,1,484,0
6,2,4,0,0
6,2,2,449,0
6,2,3,487,0
6,2,1,456,0
6,2,2,663,0
6,2,2,611,0
6,2,4,0,0
6,2,2,510,0
6,2,3,536,0
6,2,1,485,0
6,2,4,0,0
6,2,4,0,0
6,2,3,544,0
6,2,1,518,0
6,2,3,537,0
6,2,2,541,0
6,2,2,574,0
6,2,4,0,0
6,2,4,0,0
6,2,2,515,0
6,2,4,0,0
6,2,2,480,0
6,2,4,0,0
6,2,2,484,0
6,2,2,445,0
6,2,2,559,0
6,2,3,484,0
6,2,2,487,0
6,2,4,0,0
6,2,2,445,0
6,2,3,464,0
6,2,3,471,0
6,2,4,0,0
6,2,1,523,0
6,2,1,524,0
6,2,1,517,0
6,2,4,0,0
6,2,3,547,0
6,2,3,438,0
6,2,1,416,0
6,2,4,0,0
6,2,1,527,0
6,2,3,434,0
6,2,3,462,0
6,2,2,463,0
6,2,3,462,0
6,2,3,463,0
6,2,1,499,0
6,2,3,402,0
6,2,3,452,0
6,2,4,0,0
6,2,2,513,0
6,2,2,462,0
6,2,3,452,0
6,2,1,381,0
6,2,2,454,0
6,2,2,580,0
6,2,1,465,0
6,2,1,504,0
6,2,3,418,0
6,2,4,0,0
6,2,1,599,0
6,2,1,447,0
6,2,4,0,0
6,2,4,0,0
6,2,2,498,0
6,2,3,435,0
6,2,3,419,0
6,2,3,436,0
6,2,2,513,0
6,2,3,599,0
6,2,1,476,0
6,2,4,0,0
6,2,3,621,0
6,2,1,443,0
6,2,3,412,0
6,2,1,557,0
6,2,4,0,0
6,2,4,0,0
6,2,3,435,0
6,2,2,448,0
6,2,2,419,0
6,2,2,423,0
6,2,1,506,0
6,2,1,441,0
6,2,1,459,0
6,2,4,0,0
6,2,1,540,0
6,2,2,513,0
6,2,4,0,0
6,2,1,483,0
6,2,2,462,0
6,2,3,459,0
6,2,3,521,0
6,2,1,466,0
6,2,2,484,0
6,2,1,459,0
6,2,3,479,0
6,2,1,506,0
6,2,2,541,0
6,2,1,489,0
6,2,2,588,0
6,2,4,0,0
6,2,1,427,0
6,2,4,0,0
6,2,3,543,0
6,2,3,510,0
6,2,1,460,0
6,2,4,0,0
6,2,2,433,0
6,2,4,0,0
6,2,4,0,0
6,2,1,496,0
6,2,4,0,0
6,2,1,445,0
6,2,4,0,0
6,2,4,0,0
6,2,3,506,0
6,2,4,0,0
6,2,1,524,0
6,2,4,0,0
6,2,2,529,0
6,2,4,0,0
6,2,4,0,0
6,2,2,524,0
6,2,2,570,0
6,2,1,521,0
6,2,2,497,0
6,2,2,546,0
6,2,2,453,0
6,2,3,517,0
6,2,3,456,0
6,2,2,512,0
6,2,1,511,0
6,2,2,468,0
6,2,3,414,0
6,2,3,531,0
6,2,4,0,0
6,2,4,0,0
6,2,3,498,0
6,2,2,456,0
6,2,4,0,0
6,2,1,483,0
6,2,2,550,0
6,2,4,0,0
6,2,4,0,0
6,2,2,462,0
6,2,4,0,0
6,2,4,0,0
6,2,1,622,0
6,2,1,487,0
6,2,4,0,0
6,2,1,471,1
6,2,2,505,0
6,2,3,436,0
6,2,4,0,0
6,2,3,573,0
6,2,2,491,0
6,2,1,500,0
6,2,4,0,0
6,2,3,552,0
6,2,1,531,0
6,2,3,530,0
6,2,4,0,0
6,2,1,558,0
6,2,1,551,0
6,2,4,0,0
6,2,1,527,0
6,2,4,0,0
6,2,2,676,0
6,2,1,524,0
6,2,4,0,0
6,2,2,603,0
6,2,3,484,0
6,2,4,0,0
6,2,1,484,0
6,2,1,427,0
6,2,4,0,0
6,2,3,522,0
6,2,4,0,0
6,2,2,528,0
6,2,3,555,0
6,2,3,510,0
6,2,2,474,0
6,2,3,559,0
6,2,3,447,0
6,2,3,408,0
6,2,3,401,0
6,2,3,385,0
6,2,2,464,0
6,2,3,459,0
6,2,2,419,0
6,2,1,456,0
6,2,4,0,0
6,2,3,505,0
6,2,4,0,0
6,2,2,459,0
6,2,2,436,0
6,2,3,543,0
6,2,4,0,0
6,2,2,531,0
6,2,2,442,0
6,2,2,612,0
6,2,2,507,0
6,2,2,469,0
6,2,1,512,0
6,2,3,447,0
6,2,1,477,0
6,2,3,470,0
6,2,2,515,0
6,2,1,719,0
6,2,3,450,0
6,2,3,508,0
6,2,3,459,0
6,2,4,0,0
6,2,1,468,0
6,2,3,464,0
6,2,1,523,0
6,2,1,499,0
6,2,4,0,0
6,2,2,645,0
6,2,2,475,0
6,2,2,500,0
6,2,3,513,0
6,2,1,549,0
6,2,4,0,0
6,2,3,504,0
6,2,2,482,0
6,2,2,431,0
6,2,4,0,0
6,2,3,548,0
6,2,2,442,0
6,2,1,463,0
6,2,2,460,0
6,2,4,0,0
6,2,1,502,0
6,2,3,375,0
6,2,3,430,0
6,2,4,0,0
6,2,1,452,0
6,2,3,447,0
6,2,3,432,0
6,2,4,0,0
6,2,4,0,0
6,2,1,497,0
6,2,2,479,1
6,2,4,0,0
6,2,4,0,0
6,2,3,503,0
6,2,3,516,0
6,2,1,588,0
6,2,1,439,0
6,2,1,471,0
6,2,3,468,0
6,2,4,0,0
6,2,1,509,0
6,2,1,523,0
6,2,3,462,0
6,2,4,0,0
6,2,4,0,0
6,2,4,0,0
6,2,4,0,0
6,2,1,517,0
6,2,1,522,0
6,2,2,598,0
6,2,4,0,0
6,2,4,0,0
6,2,1,699,0
6,2,4,0,0
6,2,2,472,0
6,2,1,458,0
6,2,2,515,0
6,2,1,472,0
6,2,3,436,0
6,2,4,0,0
6,2,4,0,0
6,2,1,513,0
6,2,3,454,0
6,2,3,462,0
6,2,2,531,0
6,2,4,0,0
6,2,2,538,0
6,2,4,0,0
6,2,1,528,0
6,2,1,655,0
6,2,2,589,0
6,2,2,426,0
6,2,4,0,0
6,2,2,449,0
6,2,1,551,0
6,2,3,500,0
6,2,3,520,0
6,2,1,771,0
6,2,2,557,0
6,2,4,0,0
6,2,4,0,0
6,2,2,558,0
6,2,3,471,0
6,2,2,446,0
6,2,1,536,1
6,2,3,462,0
6,2,1,407,0
6,2,1,481,0
6,2,3,484,0
6,2,3,515,0
6,2,2,467,0
6,2,4,0,0
6,2,3,480,0
6,2,2,435,0
6,2,3,469,0
6,2,2,472,0
6,2,2,478,0
6,2,1,539,0
6,2,2,436,0
6,2,1,464,0
6,2,4,0,0
6,2,3,519,0
6,2,3,442,0
6,2,2,466,0
6,2,2,437,0
6,2,1,509,0
6,2,2,456,0
6,2,1,517,0
6,2,1,481,0
6,2,4,0,0
6,2,3,566,0
6,2,2,438,0
6,2,3,499,0
6,2,2,468,0
6,2,3,458,0
6,2,3,449,0
6,2,3,524,0
6,2,3,486,0
6,2,3,471,0
6,2,2,460,0
6,2,3,412,0
6,2,1,491,0
6,2,2,492,0
6,2,3,494,0
6,2,1,463,0
6,2,2,509,0
6,2,2,428,0
6,2,4,0,0
6,2,4,0,0
6,2,3,585,0
6,2,4,0,0
6,2,2,458,0
6,2,2,434,0
6,2,3,469,0
6,2,3,490,0
6,2,4,0,0
6,2,4,0,0
6,2,3,486,0
6,2,1,489,0
6,2,2,472,0
6,2,1,438,0
6,2,1,457,0
6,2,4,0,0
6,2,4,0,0
6,2,3,470,0
6,2,3,416,0
6,2,1,405,0
6,2,4,0,0
6,2,4,0,0
6,3,3,966,0
6,3,2,632,0
6,3,2,813,0
6,3,2,607,0
6,3,4,0,0
6,3,4,0,0
6,3,3,694,0
6,3,3,548,0
6,3,3,689,0
6,3,2,568,0
6,3,3,638,0
6,3,1,497,1
6,3,3,562,1
6,3,2,588,0
6,3,3,635,0
6,3,1,727,0
6,3,3,550,0
6,3,2,560,0
6,3,3,605,0
6,3,1,544,0
6,3,4,0,0
6,3,4,0,0
6,3,4,0,0
6,3,3,656,0
6,3,3,495,0
6,3,4,0,0
6,3,2,550,0
6,3,1,482,0
6,3,3,507,0
6,3,3,581,0
6,3,2,518,1
6,3,2,502,0
6,3,4,0,0
6,3,3,590,0
6,3,3,669,1
6,3,3,549,0
6,3,3,547,0
6,3,2,530,0
6,3,4,0,0
6,3,2,589,0
6,3,3,535,0
6,3,3,540,0
6,3,1,748,0
6,3,1,441,0
6,3,1,523,0
6,3,2,614,0
6,3,3,508,1
6,3,1,524,0
6,3,4,0,0
6,3,3,581,0
6,3,4,0,0
6,3,4,0,0
6,3,1,544,0
6,3,4,0,0
6,3,2,578,0
6,3,1,529,0
6,3,1,468,0
6,3,4,0,0
6,3,1,528,0
6,3,3,521,0
6,3,1,457,0
6,3,3,464,0
6,3,1,669,0
6,3,1,521,0
6,3,3,486,0
6,3,3,596,0
6,3,4,0,0
6,3,4,0,0
6,3,1,583,0
6,3,1,490,0
6,3,4,0,0
6,3,3,592,0
6,3,4,0,0
6,3,4,0,0
6,3,1,560,0
6,3,1,506,0
6,3,1,521,0
6,3,1,486,0
6,3,1,468,0
6,3,4,0,0
6,3,4,0,0
6,3,3,505,0
6,3,1,544,0
6,3,3,476,1
6,3,4,0,0
6,3,3,536,0
6,3,1,517,0
6,3,4,0,0
6,3,2,586,0
6,3,4,0,0
6,3,4,0,0
6,3,2,618,0
6,3,2,515,0
6,3,4,0,0
6,3,1,606,1
6,3,1,572,0
6,3,3,490,0
6,3,2,475,0
6,3,2,435,0
6,3,2,572,0
6,3,3,586,0
6,3,2,463,0
6,3,1,530,0
6,3,3,488,0
6,3,1,599,0
6,3,4,0,0
6,3,3,607,0
6,3,2,480,0
6,3,2,472,0
6,3,4,0,0
6,3,4,0,0
6,3,3,567,1
6,3,2,469,0
6,3,2,468,0
6,3,3,560,0
6,3,2,459,0
6,3,1,481,0
6,3,4,0,0
6,3,3,524,0
6,3,2,559,0
6,3,1,519,0
6,3,1,536,0
6,3,2,460,0
6,3,3,501,0
6,3,3,522,0
6,3,3,452,0
6,3,2,503,0
6,3,4,0,0
6,3,4,0,0
6,3,4,0,0
6,3,3,614,0
6,3,2,430,0
6,3,3,441,0
6,3,4,0,0
6,3,2,492,0
6,3,3,484,0
6,3,1,469,0
6,3,1,410,0
6,3,1,508,0
6,3,3,487,0
6,3,2,549,1
6,3,1,469,0
6,3,4,0,0
6,3,1,488,1
6,3,2,478,0
6,3,2,521,0
6,3,3,505,0
6,3,1,430,0
6,3,4,0,0
6,3,2,481,0
6,3,3,433,1
6,3,3,479,0
6,3,4,0,0
6,3,2,492,0
6,3,3,479,0
6,3,4,0,0
6,3,1,703,0
6,3,2,542,0
6,3,1,532,0
6,3,1,501,0
6,3,4,0,0
6,3,1,474,1
6,3,3,516,1
6,3,1,574,0
6,3,1,516,0
6,3,4,0,0
6,3,3,597,0
6,3,3,423,0
6,3,4,0,0
6,3,4,0,0
6,3,3,550,0
6,3,4,0,0
6,3,4,0,0
6,3,4,0,0
6,3,2,585,0
6,3,4,0,0
6,3,1,548,0
6,3,2,578,0
6,3,3,367,0
6,3,3,442,0
6,3,3,526,0
6,3,3,525,0
6,3,2,499,0
6,3,1,480,0
6,3,1,501,0
6,3,4,0,0
6,3,3,521,0
6,3,2,458,0
6,3,4,0,0
6,3,3,525,0
6,3,1,551,0
6,3,3,452,0
6,3,4,0,0
6,3,2,510,0
6,3,3,513,0
6,3,4,0,0
6,3,1,568,0
6,3,4,0,0
6,3,2,486,0
6,3,1,485,1
6,3,2,481,0
6,3,3,525,0
6,3,1,516,0
6,3,2,464,0
6,3,4,0,0
6,3,2,493,0
6,3,4,0,0
6,3,1,490,0
6,3,1,451,0
6,3,2,499,0
6,3,3,432,0
6,3,4,0,0
6,3,3,538,0
6,3,2,473,0
6,3,3,386,0
6,3,4,0,0
6,3,1,497,0
6,3,1,473,0
6,3,3,524,0
6,3,2,541,0
6,3,4,0,0
6,3,2,523,0
6,3,2,540,0
6,3,2,499,0
6,3,2,459,0
6,3,1,466,0
6,3,2,494,0
6,3,3,485,0
6,3,2,492,0
6,3,3,526,0
6,3,3,425,0
6,3,1,573,0
6,3,4,0,0
6,3,4,0,0
6,3,2,536,0
6,3,1,577,0
6,3,4,0,0
6,3,3,539,0
6,3,2,500,0
6,3,1,531,0
6,3,4,0,0
6,3,4,0,0
6,3,3,486,0
6,3,3,526,0
