sb, pt, cfg, rt, er
1,1,2,505,0
1,1,1,619,0
1,1,3,568,0
1,1,4,0,0
1,1,2,619,0
1,1,2,497,0
1,1,2,632,1
1,1,1,631,0
1,1,3,524,0
1,1,3,555,0
1,1,2,523,1
1,1,4,0,0
1,1,4,0,0
1,1,2,589,0
1,1,3,668,0
1,1,1,602,0
1,1,4,0,0
1,1,1,583,0
1,1,1,655,0
1,1,1,558,0
1,1,4,0,0
1,1,1,494,0
1,1,4,0,0
1,1,2,581,0
1,1,1,502,0
1,1,4,0,0
1,1,4,0,0
1,1,2,537,0
1,1,1,474,0
1,1,2,477,0
1,1,3,495,0
1,1,4,0,0
1,1,1,474,1
1,1,3,540,0
1,1,1,568,0
1,1,2,657,0
1,1,4,0,0
1,1,3,527,0
1,1,4,0,0
1,1,2,450,0
1,1,3,545,0
1,1,2,431,0
1,1,2,470,0
1,1,4,0,0
1,1,1,447,0
1,1,3,429,0
1,1,3,528,0
1,1,1,497,0
1,1,4,0,0
1,1,2,465,0
1,1,1,454,0
1,1,3,542,0
1,1,2,507,0
1,1,2,625,0
1,1,3,630,0
1,1,3,637,0
1,1,1,513,0
1,1,4,0,0
1,1,2,510,0
1,1,1,556,0
1,1,4,0,0
1,1,4,0,0
1,1,1,521,0
1,1,4,0,0
1,1,1,660,0
1,1,4,0,0
1,1,2,672,0
1,1,3,517,0
1,1,2,589,0
1,1,2,522,0
1,1,2,439,0
1,1,1,495,0
1,1,4,0,0
1,1,2,1064,0
1,1,2,578,1
1,1,3,558,0
1,1,3,486,0
1,1,3,533,0
1,1,3,742,0
1,1,4,0,0
1,1,4,0,0
1,1,2,542,0
1,1,4,0,0
1,1,4,0,0
1,1,4,0,0
1,1,2,517,0
1,1,3,486,0
1,1,4,0,0
1,1,1,658,0
1,1,3,433,0
1,1,4,0,0
1,1,2,520,0
1,1,3,604,0
1,1,3,431,0
1,1,4,0,0
1,1,1,565,0
1,1,2,476,0
1,1,2,671,0
1,1,3,494,0
1,1,2,485,0
1,1,1,543,0
1,1,1,586,0
1,1,1,758,0
1,1,1,537,0
1,1,3,519,0
1,1,1,436,0
1,1,2,557,1
1,1,4,0,0
1,1,1,563,0
1,1,1,427,0
1,1,2,530,0
1,1,2,690,0
1,1,3,539,0
1,1,4,0,0
1,1,2,702,0
1,1,2,492,0
1,1,2,655,0
1,1,1,581,0
1,1,1,564,0
1,1,2,754,0
1,1,1,519,0
1,1,4,0,0
1,1,4,0,0
1,1,1,573,0
1,1,3,550,0
1,1,3,523,1
1,1,1,602,0
1,1,1,517,0
1,1,3,574,0
1,1,1,652,0
1,1,1,445,0
1,1,2,1319,0
1,1,4,0,0
1,1,1,599,0
1,1,4,0,0
1,1,3,514,0
1,1,4,0,0
1,1,1,597,0
1,1,4,0,0
1,1,4,0,0
1,1,1,599,0
1,1,2,508,0
1,1,4,0,0
1,1,4,0,0
1,1,1,669,0
1,1,4,0,0
1,1,1,589,0
1,1,1,666,0
1,1,3,526,0
1,1,1,509,0
1,1,3,552,0
1,1,3,574,0
1,1,1,499,1
1,1,4,0,0
1,1,1,531,0
1,1,1,457,0
1,1,2,714,0
1,1,4,0,0
1,1,2,650,0
1,1,3,475,0
1,1,3,443,0
1,1,4,0,0
1,1,1,534,0
1,1,2,523,1
1,1,3,523,0
1,1,1,535,0
1,1,2,576,0
1,1,3,526,0
1,1,4,0,0
1,1,1,563,0
1,1,2,570,0
1,1,4,0,0
1,1,3,554,0
1,1,3,483,0
1,1,2,534,0
1,1,3,478,0
1,1,1,579,0
1,1,1,540,0
1,1,2,520,0
1,1,4,0,0
1,1,2,497,0
1,1,1,471,0
1,1,4,0,0
1,1,4,0,0
1,1,4,0,0
1,1,3,458,0
1,1,4,0,0
1,1,4,0,0
1,1,2,461,0
1,1,3,562,0
1,1,2,532,0
1,1,4,0,0
1,1,1,495,0
1,1,3,348,0
1,1,2,464,0
1,1,1,533,0
1,1,3,437,0
1,1,3,490,0
1,1,1,563,0
1,1,2,651,0
1,1,3,514,0
1,1,2,452,0
1,1,2,547,0
1,1,1,487,0
1,1,3,482,0
1,1,4,0,0
1,1,1,597,0
1,1,1,495,0
1,1,1,452,1
1,1,2,594,0
1,1,1,546,0
1,1,2,543,0
1,1,2,522,0
1,1,4,0,0
1,1,2,442,0
1,1,1,459,0
1,1,1,751,0
1,1,2,546,0
1,1,1,492,0
1,1,1,451,0
1,1,3,515,0
1,1,3,428,1
1,1,1,704,0
1,1,2,523,0
1,1,4,0,0
1,1,1,473,0
1,1,1,484,0
1,1,4,0,0
1,1,3,535,0
1,1,3,491,0
1,1,1,460,0
1,1,2,450,0
1,1,3,461,0
1,1,3,468,0
1,1,4,0,0
1,1,1,522,0
1,1,2,507,0
1,1,4,0,0
1,1,2,533,0
1,1,3,486,0
1,1,2,479,0
1,1,3,409,0
1,1,4,0,0
1,1,4,0,0
1,1,3,641,0
1,1,2,453,1
1,1,3,507,0
1,1,1,478,0
1,1,4,0,0
1,1,3,554,0
1,1,3,429,0
1,1,2,484,0
1,1,4,0,0
1,1,4,0,0
1,1,1,664,0
1,1,3,653,0
1,1,3,508,0
1,1,4,0,0
1,1,1,538,0
1,1,1,499,0
1,1,4,0,0
1,1,1,505,0
1,1,1,600,0
1,1,4,0,0
1,1,3,479,0
1,1,3,505,0
1,1,2,552,0
1,1,2,451,0
1,1,2,497,0
1,1,4,0,0
1,1,1,484,0
1,1,4,0,0
1,1,2,533,0
1,1,1,525,1
1,1,2,523,0
1,1,3,548,0
1,1,4,0,0
1,1,3,596,0
1,1,1,641,0
1,1,2,517,0
1,1,3,510,0
1,1,1,539,0
1,1,4,0,0
1,1,2,539,0
1,1,1,698,0
1,1,1,850,0
1,1,2,467,0
1,1,3,557,0
1,1,3,458,0
1,1,3,554,0
1,1,2,563,0
1,1,1,630,0
1,1,3,522,0
1,1,3,498,0
1,1,4,0,0
1,1,2,543,0
1,1,1,550,0
1,1,2,490,0
1,1,2,477,0
1,1,1,546,0
1,1,1,598,0
1,1,4,0,0
1,1,1,551,0
1,1,4,0,0
1,1,1,661,0
1,1,1,442,0
1,1,2,573,0
1,1,3,519,0
1,1,3,592,0
1,1,1,538,0
1,1,1,473,0
1,1,3,531,0
1,1,3,436,0
1,1,2,453,0
1,2,1,572,0
1,2,1,504,0
1,2,2,501,1
1,2,3,512,0
1,2,2,501,0
1,2,2,662,0
1,2,3,516,0
1,2,2,489,0
1,2,3,523,0
1,2,1,458,0
1,2,2,531,0
1,2,2,477,0
1,2,2,550,0
1,2,3,452,0
1,2,1,767,0
1,2,3,526,0
1,2,4,0,0
1,2,3,486,0
1,2,2,487,0
1,2,3,503,0
1,2,3,612,0
1,2,4,0,0
1,2,4,0,0
1,2,1,675,1
1,2,2,571,0
1,2,4,0,0
1,2,4,0,0
1,2,1,635,0
1,2,1,502,0
1,2,3,556,0
1,2,1,695,0
1,2,4,0,0
1,2,1,534,0
1,2,1,540,0
1,2,4,0,0
1,2,1,487,0
1,2,2,525,0
1,2,4,0,0
1,2,2,610,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,1,615,0
1,2,2,543,0
1,2,1,506,0
1,2,2,485,0
1,2,4,0,0
1,2,3,575,0
1,2,1,550,1
1,2,1,584,0
1,2,3,532,0
1,2,1,429,0
1,2,1,527,0
1,2,3,520,0
1,2,4,0,0
1,2,2,467,0
1,2,4,0,0
1,2,3,549,0
1,2,1,460,0
1,2,2,723,0
1,2,4,0,0
1,2,2,559,0
1,2,1,540,0
1,2,3,532,0
1,2,4,0,0
1,2,3,463,0
1,2,2,578,0
1,2,3,490,0
1,2,4,0,0
1,2,1,505,0
1,2,3,523,0
1,2,2,558,0
1,2,4,0,0
1,2,2,514,0
1,2,4,0,0
1,2,2,535,0
1,2,2,478,0
1,2,2,432,0
1,2,1,551,0
1,2,4,0,0
1,2,3,488,0
1,2,1,440,0
1,2,3,453,0
1,2,4,0,0
1,2,2,564,0
1,2,4,0,0
1,2,1,574,0
1,2,1,485,0
1,2,2,440,0
1,2,3,492,0
1,2,3,477,0
1,2,1,501,1
1,2,2,553,0
1,2,1,484,0
1,2,3,644,0
1,2,3,517,0
1,2,4,0,0
1,2,1,498,0
1,2,3,550,0
1,2,2,587,0
1,2,2,585,0
1,2,3,516,0
1,2,4,0,0
1,2,3,461,0
1,2,3,433,0
1,2,2,548,0
1,2,2,462,0
1,2,4,0,0
1,2,1,525,0
1,2,2,488,0
1,2,3,506,0
1,2,4,0,0
1,2,2,477,0
1,2,2,446,0
1,2,4,0,0
1,2,2,480,0
1,2,3,497,0
1,2,4,0,0
1,2,2,504,0
1,2,4,0,0
1,2,1,520,0
1,2,4,0,0
1,2,3,511,0
1,2,4,0,0
1,2,1,498,0
1,2,1,382,1
1,2,2,456,1
1,2,4,0,0
1,2,1,540,0
1,2,4,0,0
1,2,3,491,0
1,2,2,694,0
1,2,4,0,0
1,2,3,522,0
1,2,3,399,0
1,2,4,0,0
1,2,1,480,0
1,2,1,476,0
1,2,3,431,0
1,2,2,453,0
1,2,2,518,0
1,2,2,479,0
1,2,3,467,0
1,2,4,0,0
1,2,3,568,0
1,2,4,0,0
1,2,1,587,0
1,2,4,0,0
1,2,2,662,0
1,2,1,550,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,2,479,0
1,2,3,512,0
1,2,4,0,0
1,2,4,0,0
1,2,3,511,0
1,2,2,513,0
1,2,1,502,0
1,2,4,0,0
1,2,1,518,0
1,2,3,447,0
1,2,2,450,0
1,2,1,548,0
1,2,2,431,0
1,2,3,686,0
1,2,3,452,0
1,2,2,493,1
1,2,2,485,0
1,2,4,0,0
1,2,1,569,0
1,2,1,474,0
1,2,2,477,0
1,2,2,577,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,2,504,0
1,2,4,0,0
1,2,2,509,0
1,2,1,481,0
1,2,2,486,0
1,2,1,537,0
1,2,2,497,0
1,2,2,450,0
1,2,4,0,0
1,2,1,440,0
1,2,2,441,0
1,2,1,570,0
1,2,1,468,0
1,2,4,0,0
1,2,3,477,0
1,2,1,462,0
1,2,4,0,0
1,2,3,544,0
1,2,2,483,0
1,2,3,569,1
1,2,4,0,0
1,2,3,501,0
1,2,4,0,0
1,2,1,560,0
1,2,4,0,0
1,2,3,467,0
1,2,1,477,0
1,2,2,510,0
1,2,1,498,0
1,2,3,555,0
1,2,4,0,0
1,2,1,496,0
1,2,2,620,0
1,2,2,661,0
1,2,2,469,0
1,2,4,0,0
1,2,3,472,0
1,2,2,544,0
1,2,3,548,0
1,2,3,487,0
1,2,3,517,0
1,2,3,606,0
1,2,4,0,0
1,2,3,565,1
1,2,1,605,0
1,2,4,0,0
1,2,2,579,0
1,2,2,476,0
1,2,3,542,0
1,2,3,507,0
1,2,2,480,0
1,2,1,452,0
1,2,3,499,0
1,2,3,577,0
1,2,3,526,0
1,2,4,0,0
1,2,4,0,0
1,2,1,553,0
1,2,3,565,0
1,2,3,452,0
1,2,1,477,0
1,2,1,717,0
1,2,4,0,0
1,2,1,520,0
1,2,1,370,0
1,2,1,387,0
1,2,1,528,0
1,2,1,446,1
1,2,1,708,0
1,2,1,419,0
1,2,3,409,0
1,2,3,548,0
1,2,1,558,0
1,2,2,521,0
1,2,4,0,0
1,2,4,0,0
1,2,3,482,0
1,2,4,0,0
1,2,2,542,0
1,2,1,437,0
1,2,2,478,0
1,2,2,506,0
1,2,1,589,0
1,2,1,527,0
1,2,1,462,0
1,2,2,439,0
1,2,3,439,0
1,2,2,496,0
1,2,1,414,0
1,2,2,533,1
1,2,4,0,0
1,2,1,621,0
1,2,3,540,0
1,2,2,452,0
1,2,3,483,0
1,2,2,555,0
1,2,1,480,0
1,2,4,0,0
1,2,4,0,0
1,2,3,469,0
1,2,1,425,0
1,2,3,512,0
1,2,3,394,0
1,2,2,469,0
1,2,3,420,1
1,2,1,472,0
1,2,2,501,1
1,2,4,0,0
1,2,1,602,0
1,2,2,568,0
1,2,4,0,0
1,2,2,506,0
1,2,3,469,0
1,2,3,468,0
1,2,4,0,0
1,2,3,588,0
1,2,2,569,0
1,2,2,475,0
1,2,1,520,0
1,2,1,513,1
1,2,4,0,0
1,2,1,695,0
1,2,2,557,0
1,2,2,558,0
1,2,1,546,0
1,2,1,509,0
1,2,1,497,0
1,2,3,510,0
1,2,3,472,0
1,2,3,459,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,1,552,0
1,2,3,459,0
1,2,4,0,0
1,2,1,481,0
1,2,2,470,0
1,2,3,507,0
1,2,4,0,0
1,2,3,591,0
1,2,4,0,0
1,2,2,506,0
1,2,1,572,0
1,2,1,445,0
1,2,3,592,0
1,2,2,510,0
1,2,1,469,0
1,2,3,724,0
1,2,1,492,0
1,2,3,455,0
1,2,4,0,0
1,2,3,441,0
1,2,3,500,0
1,2,1,571,0
1,2,3,499,0
1,2,4,0,0
1,2,1,520,0
1,2,3,568,0
1,2,3,491,0
1,2,2,481,0
1,2,3,524,0
1,2,3,503,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,2,464,0
1,2,1,420,0
1,2,3,505,0
1,2,3,468,0
1,2,3,414,0
1,2,4,0,0
1,2,1,501,0
1,2,2,516,0
1,2,4,0,0
1,2,3,544,0
1,2,1,607,0
1,2,4,0,0
1,2,4,0,0
1,2,2,478,0
1,2,2,530,1
1,2,3,460,0
1,2,4,0,0
1,2,2,451,0
1,2,4,0,0
1,2,2,560,0
1,2,4,0,0
1,2,2,474,0
1,2,2,579,0
1,2,2,459,0
1,2,3,488,1
1,2,2,532,0
1,2,4,0,0
1,2,3,723,0
1,2,3,559,0
1,2,1,599,0
1,2,2,530,0
1,2,4,0,0
1,2,4,0,0
1,2,2,561,0
1,2,3,541,0
1,2,1,524,0
1,2,4,0,0
1,2,2,502,0
1,2,4,0,0
1,2,4,0,0
1,2,2,505,0
1,2,2,542,0
1,2,2,453,0
1,2,4,0,0
1,2,1,599,0
1,2,4,0,0
1,2,3,556,0
1,2,4,0,0
1,2,1,485,0
1,2,1,487,0
1,2,1,406,0
1,2,2,415,1
1,2,4,0,0
1,2,1,497,0
1,2,3,529,0
1,2,4,0,0
1,2,2,518,0
1,2,2,434,0
1,2,1,507,0
1,2,4,0,0
1,2,3,480,0
1,2,1,588,0
1,2,3,495,0
1,2,4,0,0
1,2,3,456,0
1,2,1,424,0
1,2,2,477,0
1,2,2,390,0
1,2,4,0,0
1,2,1,526,0
1,2,3,479,0
1,2,3,490,0
1,2,3,404,0
1,2,2,469,0
1,2,2,516,0
1,2,4,0,0
1,2,4,0,0
1,2,2,486,0
1,2,4,0,0
1,2,4,0,0
1,2,3,511,0
1,2,3,396,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,2,439,0
1,2,1,491,0
1,2,3,482,0
1,2,1,507,0
1,2,1,517,0
1,2,2,536,0
1,2,3,548,1
1,2,3,758,0
1,2,1,559,0
1,2,4,0,0
1,2,3,631,0
1,2,3,556,0
1,2,2,484,0
1,2,3,515,0
1,2,1,477,0
1,2,4,0,0
1,2,2,616,0
1,2,3,553,0
1,2,3,495,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,1,490,1
1,2,1,502,0
1,2,2,475,0
1,2,1,589,0
1,2,2,472,0
1,2,3,499,0
1,2,2,553,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,2,554,0
1,2,2,519,0
1,2,2,483,0
1,2,2,524,0
1,2,1,514,0
1,2,2,571,0
1,2,2,444,0
1,2,1,532,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,4,0,0
1,2,1,529,0
1,2,4,0,0
1,2,1,510,0
1,2,2,524,0
1,2,1,539,0
1,2,3,535,0
1,2,1,508,0
1,2,3,543,0
1,2,2,661,0
1,2,3,502,0
1,2,3,530,0
1,2,4,0,0
1,2,3,529,0
1,2,4,0,0
1,2,2,476,0
1,2,3,452,0
1,2,4,0,0
1,2,2,619,0
1,2,4,0,0
1,2,1,487,0
1,2,4,0,0
1,2,2,560,0
1,2,3,445,0
1,2,4,0,0
1,2,3,496,0
1,2,1,622,0
1,2,1,645,0
1,2,4,0,0
1,2,1,521,0
1,2,3,483,0
1,2,3,495,0
1,2,1,528,1
1,2,3,486,0
1,2,3,550,0
1,2,1,509,0
1,2,1,433,0
1,2,2,652,0
1,2,2,443,0
1,2,1,395,0
1,2,1,398,0
1,2,4,0,0
1,2,1,413,1
1,2,2,451,0
1,2,3,473,0
1,2,3,452,0
1,2,1,522,0
1,2,3,429,0
1,2,2,548,0
1,2,1,400,0
1,2,2,411,0
1,2,1,556,1
1,2,4,0,0
1,2,2,636,0
1,2,3,468,0
1,2,1,495,0
1,2,3,395,0
1,2,2,448,0
1,2,1,462,0
1,2,1,471,0
1,2,3,478,0
1,2,4,0,0
1,2,3,436,0
1,2,1,485,0
1,2,1,430,0
1,2,2,420,0
1,2,2,465,1
1,2,3,475,0
1,2,2,454,0
1,2,4,0,0
1,2,2,482,0
1,2,1,477,0
1,2,4,0,0
1,2,1,520,0
1,2,1,416,0
1,2,1,441,0
1,2,2,489,0
1,2,3,458,0
1,2,4,0,0
1,2,3,597,0
1,2,2,697,0
1,2,4,0,0
1,2,4,0,0
1,2,1,438,0
1,2,2,587,0
1,2,3,533,0
1,2,3,510,0
1,2,1,434,0
1,2,4,0,0
1,2,3,499,0
1,2,1,460,0
1,2,2,474,0
1,2,1,517,0
1,2,2,488,0
1,2,3,518,0
1,2,4,0,0
1,2,1,557,0
1,2,1,521,1
1,2,3,473,0
1,2,2,506,0
1,2,4,0,0
1,2,2,480,0
1,3,3,510,0
1,3,2,456,0
1,3,3,529,1
1,3,1,597,0
1,3,3,509,0
1,3,2,436,0
1,3,3,481,0
1,3,1,451,0
1,3,4,0,0
1,3,4,0,0
1,3,2,548,0
1,3,3,537,0
1,3,2,495,0
1,3,2,472,1
1,3,3,496,0
1,3,2,464,0
1,3,1,495,0
1,3,4,0,0
1,3,1,782,0
1,3,3,510,0
1,3,1,545,0
1,3,2,451,0
1,3,3,478,0
1,3,4,0,0
1,3,1,511,0
1,3,3,605,0
1,3,3,436,0
1,3,2,424,0
1,3,1,479,0
1,3,2,456,1
1,3,4,0,0
1,3,1,490,0
1,3,2,448,0
1,3,1,457,0
1,3,2,462,0
1,3,4,0,0
1,3,2,474,0
1,3,3,463,0
1,3,1,494,0
1,3,1,474,0
1,3,3,547,0
1,3,2,489,1
1,3,4,0,0
1,3,1,491,0
1,3,4,0,0
1,3,2,468,0
1,3,4,0,0
1,3,2,475,0
1,3,4,0,0
1,3,4,0,0
1,3,3,451,0
1,3,4,0,0
1,3,1,570,0
1,3,2,469,0
1,3,1,537,0
1,3,4,0,0
1,3,2,622,0
1,3,3,469,0
1,3,4,0,0
1,3,1,547,0
1,3,3,440,0
1,3,3,405,0
1,3,2,533,0
1,3,1,470,0
1,3,1,514,0
1,3,4,0,0
1,3,3,427,0
1,3,1,606,0
1,3,1,564,0
1,3,4,0,0
1,3,2,467,1
1,3,3,795,0
1,3,3,557,0
1,3,2,512,1
1,3,1,508,0
1,3,1,558,0
1,3,4,0,0
1,3,4,0,0
1,3,3,677,0
1,3,3,422,0
1,3,4,0,0
1,3,2,547,0
1,3,1,745,0
1,3,2,496,0
1,3,4,0,0
1,3,2,516,0
1,3,2,719,0
1,3,4,0,0
1,3,4,0,0
1,3,4,0,0
1,3,1,877,0
1,3,1,502,0
1,3,3,588,0
1,3,1,551,0
1,3,2,609,0
1,3,4,0,0
1,3,2,460,0
1,3,3,491,0
1,3,3,611,0
1,3,1,562,0
1,3,2,628,0
1,3,2,571,0
1,3,4,0,0
1,3,3,547,0
1,3,3,544,0
1,3,1,533,0
1,3,4,0,0
1,3,4,0,0
1,3,2,683,0
1,3,3,628,0
1,3,2,550,0
1,3,2,547,0
1,3,3,773,0
1,3,4,0,0
1,3,4,0,0
1,3,3,536,0
1,3,1,441,0
1,3,1,859,1
1,3,1,561,0
1,3,4,0,0
1,3,1,606,0
1,3,3,640,0
1,3,3,581,0
1,3,3,553,0
1,3,2,490,1
1,3,1,616,0
1,3,1,532,0
1,3,2,613,0
1,3,2,717,0
1,3,1,514,0
1,3,1,562,0
1,3,2,563,0
1,3,3,669,0
1,3,4,0,0
1,3,4,0,0
1,3,3,538,0
1,3,3,505,0
1,3,1,653,0
1,3,2,572,0
1,3,4,0,0
1,3,1,568,0
1,3,4,0,0
1,3,3,589,0
1,3,4,0,0
1,3,4,0,0
1,3,1,539,1
1,3,3,503,0
1,3,1,501,0
1,3,1,470,0
1,3,4,0,0
1,3,1,504,0
1,3,3,467,0
1,3,4,0,0
1,3,3,442,0
1,3,4,0,0
1,3,2,616,0
1,3,4,0,0
1,3,1,495,0
1,3,4,0,0
1,3,2,624,0
1,3,1,538,0
1,3,4,0,0
1,3,4,0,0
1,3,1,639,0
1,3,2,475,0
1,3,4,0,0
1,3,3,484,0
1,3,2,493,0
1,3,2,697,0
1,3,1,600,0
1,3,2,560,0
1,3,3,545,0
1,3,2,563,0
1,3,1,572,0
1,3,3,511,0
1,3,3,705,0
1,3,1,477,0
1,3,4,0,0
1,3,2,522,0
1,3,4,0,0
1,3,2,587,0
1,3,4,0,0
1,3,4,0,0
1,3,3,694,0
1,3,1,524,0
1,3,4,0,0
1,3,2,491,0
1,3,1,443,0
1,3,3,510,1
1,3,1,544,0
1,3,2,543,0
1,3,3,509,0
1,3,3,514,0
1,3,4,0,0
1,3,1,506,0
1,3,2,617,0
1,3,2,464,0
1,3,4,0,0
1,3,2,514,0
1,3,2,509,0
1,3,4,0,0
1,3,3,554,0
1,3,2,486,0
1,3,3,465,0
1,3,1,516,0
1,3,4,0,0
1,3,2,522,0
1,3,4,0,0
1,3,2,505,0
1,3,1,471,0
1,3,2,510,0
1,3,4,0,0
1,3,2,667,0
1,3,2,521,0
1,3,4,0,0
1,3,4,0,0
1,3,3,556,1
1,3,3,532,0
1,3,3,469,0
1,3,4,0,0
1,3,3,528,0
1,3,4,0,0
1,3,1,462,0
1,3,3,463,0
1,3,3,465,0
1,3,4,0,0
1,3,2,592,0
1,3,4,0,0
1,3,2,489,0
1,3,2,401,0
1,3,3,398,0
1,3,4,0,0
1,3,2,451,0
1,3,4,0,0
1,3,3,454,0
1,3,4,0,0
1,3,1,614,1
1,3,1,372,0
1,3,1,479,0
1,3,1,476,0
1,3,3,382,0
1,3,4,0,0
1,3,2,601,0
1,3,3,395,0
