sb, pt, cfg, rt, er
3,3,4,0,0
3,3,1,623,0
3,3,4,0,0
3,3,2,656,0
3,3,2,512,0
3,3,1,741,0
3,3,2,517,1
3,3,3,541,0
3,3,3,518,0
3,3,1,504,0
3,3,1,783,0
3,3,4,0,0
3,3,3,753,0
3,3,2,558,0
3,3,4,0,0
3,3,2,583,0
3,3,4,0,0
3,3,4,0,0
3,3,3,643,0
3,3,2,530,0
3,3,3,458,0
3,3,1,607,0
3,3,4,0,0
3,3,4,0,0
3,3,2,688,0
3,3,2,422,0
3,3,4,0,0
3,3,3,599,0
3,3,2,612,0
3,3,4,0,0
3,3,4,0,0
3,3,2,694,0
3,3,3,533,0
3,3,1,573,0
3,3,4,0,0
3,3,3,586,0
3,3,4,0,0
3,3,1,555,1
3,3,1,610,0
3,3,3,555,0
3,3,2,678,0
3,3,2,474,0
3,3,4,0,0
3,3,1,869,0
3,3,3,489,0
3,3,3,524,0
3,3,3,590,0
3,3,2,627,0
3,3,2,551,0
3,3,1,510,0
3,3,3,779,0
3,3,1,451,0
3,3,4,0,0
3,3,2,670,0
3,3,4,0,0
3,3,2,538,0
3,3,1,521,0
3,3,2,506,0
3,3,1,624,0
3,3,4,0,0
3,3,4,0,0
3,3,3,643,0
3,3,2,519,0
3,3,1,588,0
3,3,3,601,0
3,3,3,523,0
3,3,1,474,0
3,3,2,542,0
3,3,4,0,0
3,3,2,773,0
3,3,4,0,0
3,3,4,0,0
3,3,1,602,0
3,3,1,582,0
3,3,3,515,0
3,3,2,597,0
3,3,1,536,0
3,3,1,476,0
3,3,3,599,0
3,3,2,520,0
3,3,1,530,0
3,3,2,469,0
3,3,4,0,0
3,3,4,0,0
3,3,1,571,0
3,3,1,652,0
3,3,1,581,0
3,3,1,467,0
3,3,2,566,0
3,3,1,728,0
3,3,1,475,1
3,3,4,0,0
3,3,4,0,0
3,3,1,507,0
3,3,1,637,0
3,3,1,807,0
3,3,2,674,0
3,3,3,702,0
3,3,2,583,0
3,3,3,491,0
3,3,4,0,0
3,3,1,638,0
3,3,1,623,0
3,3,4,0,0
3,3,4,0,0
3,3,1,627,0
3,3,1,482,0
3,3,1,484,0
3,3,1,595,0
3,3,4,0,0
3,3,1,588,0
3,3,3,562,0
3,3,3,549,0
3,3,2,511,0
3,3,2,452,0
3,3,4,0,0
3,3,2,459,0
3,3,4,0,0
3,3,1,813,0
3,3,1,526,0
3,3,2,544,0
3,3,1,527,1
3,3,2,499,0
3,3,3,505,0
3,3,1,540,0
3,3,2,587,0
3,3,2,593,0
3,3,2,626,0
3,3,4,0,0
3,3,4,0,0
3,3,1,766,0
3,3,4,0,0
3,3,3,539,0
3,3,3,465,0
3,3,4,0,0
3,3,4,0,0
3,3,3,650,0
3,3,1,505,0
3,3,4,0,0
3,3,2,531,0
3,3,3,690,0
3,3,3,736,0
3,3,1,415,0
3,3,3,446,0
3,3,3,540,0
3,3,4,0,0
3,3,4,0,0
3,3,2,809,0
3,3,4,0,0
3,3,3,548,0
3,3,1,510,0
3,3,1,403,0
3,3,4,0,0
3,3,1,481,0
3,3,3,394,0
3,3,4,0,0
3,3,3,521,0
3,3,3,449,1
3,3,1,553,1
3,3,2,543,0
3,3,1,644,0
3,3,1,566,0
3,3,3,567,0
3,3,2,575,0
3,3,3,568,0
3,3,3,558,0
3,3,1,747,0
