sb, pt, cfg, rt, er
10,2,1,613,0
10,2,2,718,0
10,2,1,542,0
10,2,2,626,0
10,2,2,645,0
10,2,4,0,0
10,2,2,614,0
10,2,3,758,0
10,2,1,643,0
10,2,4,0,0
10,2,4,0,0
10,2,3,707,0
10,2,1,638,0
10,2,2,770,0
10,2,2,571,0
10,2,2,539,0
10,2,1,626,0
10,2,1,572,0
10,2,4,0,0
10,2,1,573,0
10,2,1,642,0
10,2,1,586,0
10,2,3,557,0
10,2,1,783,0
10,2,4,0,0
10,2,3,742,0
10,2,3,527,0
10,2,4,0,0
10,2,1,523,0
10,2,1,534,0
10,2,4,0,0
10,2,2,776,0
10,2,4,0,0
10,2,1,591,0
10,2,1,510,0
10,2,4,0,0
10,2,2,552,0
10,2,2,471,0
10,2,1,475,0
10,2,4,0,0
10,2,3,484,1
10,2,2,714,0
10,2,1,717,0
10,2,2,583,0
10,2,1,555,0
10,2,2,580,0
10,2,1,521,0
10,2,4,0,0
10,2,4,0,0
10,2,2,703,0
10,2,3,570,0
10,2,4,0,0
10,2,2,670,0
10,2,1,499,0
10,2,4,0,0
10,2,2,616,0
10,2,1,524,0
10,2,1,467,0
10,2,2,607,0
10,2,3,418,0
10,2,2,547,0
10,2,4,0,0
10,2,4,0,0
10,2,3,551,0
10,2,2,596,0
10,2,1,553,0
10,2,3,539,0
10,2,2,472,0
10,2,1,534,0
10,2,2,565,1
10,2,2,587,0
10,2,2,689,0
10,2,3,656,0
10,2,2,532,0
10,2,2,727,0
10,2,2,461,0
10,2,1,578,0
10,2,3,616,0
10,2,3,583,0
10,2,1,477,0
10,2,4,0,0
10,2,3,630,0
10,2,3,499,0
10,2,2,569,0
10,2,4,0,0
10,2,3,570,0
10,2,3,660,0
10,2,1,531,0
10,2,3,579,0
10,2,3,568,0
10,2,3,513,0
10,2,2,599,0
10,2,2,614,0
10,2,3,451,0
10,2,2,579,0
10,2,3,560,0
10,2,2,548,0
10,2,3,449,0
10,2,4,0,0
10,2,4,0,0
10,2,4,0,0
10,2,4,0,0
10,2,4,0,0
10,2,4,0,0
10,2,3,694,0
10,2,4,0,0
10,2,3,755,0
10,2,3,471,0
10,2,4,0,0
10,2,1,676,0
10,2,4,0,0
10,2,3,444,0
10,2,1,479,0
10,2,3,434,0
10,2,2,530,0
10,2,3,481,0
10,2,1,493,0
10,2,3,602,0
10,2,1,463,0
10,2,3,539,0
10,2,1,608,0
10,2,1,534,0
10,2,3,543,0
10,2,1,481,0
10,2,4,0,0
10,2,3,538,0
10,2,1,503,0
10,2,1,541,0
10,2,4,0,0
10,2,1,588,0
10,2,4,0,0
10,2,2,575,0
10,2,2,653,0
10,2,3,510,0
10,2,1,564,0
10,2,4,0,0
10,2,4,0,0
10,2,2,587,0
10,2,4,0,0
10,2,4,0,0
10,2,1,646,0
10,2,2,526,0
10,2,1,487,0
10,2,2,485,0
10,2,3,512,0
10,2,1,479,0
10,2,2,599,0
10,2,4,0,0
10,2,4,0,0
10,2,2,580,0
10,2,3,400,1
10,2,2,510,0
10,2,3,637,0
10,2,2,488,0
10,2,1,522,0
10,2,2,467,0
10,2,4,0,0
10,2,3,478,0
10,2,2,522,0
10,2,1,549,0
10,2,1,625,0
10,2,1,712,0
10,2,4,0,0
10,2,4,0,0
10,2,3,567,0
10,2,3,478,0
10,2,1,454,0
10,2,1,397,0
10,2,1,433,0
10,2,2,508,0
10,2,4,0,0
10,2,3,577,0
10,2,4,0,0
10,2,3,479,0
10,2,1,496,0
10,2,4,0,0
10,2,4,0,0
10,2,3,543,0
10,2,1,469,0
10,2,2,520,0
10,2,4,0,0
10,2,3,1137,0
10,2,2,479,0
10,2,1,492,0
10,2,1,490,0
10,2,4,0,0
10,2,1,585,0
10,2,4,0,0
10,2,1,587,0
10,2,1,498,0
10,2,2,483,0
10,2,2,615,0
10,2,3,630,0
10,2,4,0,0
10,2,1,438,0
10,2,2,543,0
10,2,3,546,0
10,2,2,462,0
10,2,4,0,0
10,2,2,575,0
10,2,2,509,0
10,2,2,522,0
10,2,3,658,0
10,2,3,499,0
10,2,4,0,0
10,2,4,0,0
10,2,1,592,0
10,2,4,0,0
10,2,1,466,0
10,2,4,0,0
10,2,4,0,0
10,2,2,563,0
10,2,2,484,0
10,2,2,556,0
10,2,3,461,0
10,2,3,628,0
10,2,2,464,0
10,2,2,563,0
10,2,4,0,0
10,2,1,457,0
10,2,2,646,0
10,2,2,487,0
10,2,4,0,0
10,2,3,717,0
10,2,4,0,0
10,2,1,738,0
10,2,1,538,0
10,2,3,809,0
10,2,1,513,0
10,2,3,644,0
10,2,4,0,0
10,2,1,490,0
10,2,4,0,0
10,2,2,633,0
10,2,4,0,0
10,2,1,550,0
10,2,4,0,0
10,2,3,708,0
10,2,4,0,0
10,2,1,780,0
10,2,3,539,0
10,2,3,527,0
10,2,2,606,0
10,2,3,512,0
10,2,2,455,0
10,2,4,0,0
10,2,1,510,0
10,2,1,548,0
10,2,1,499,0
10,2,4,0,0
10,2,2,514,0
10,2,3,518,0
10,2,4,0,0
10,2,3,471,0
10,2,4,0,0
10,2,3,448,0
10,2,4,0,0
10,2,4,0,0
10,2,1,489,0
10,2,3,551,0
10,2,3,582,0
10,2,1,462,0
10,2,2,555,0
10,2,3,427,0
10,2,3,406,0
10,2,4,0,0
10,2,4,0,0
10,2,2,545,0
10,2,2,579,0
10,2,2,658,0
10,2,3,608,0
10,2,4,0,0
10,2,4,0,0
10,2,4,0,0
10,2,2,565,0
10,2,2,492,0
10,2,2,627,0
10,2,1,495,0
10,2,2,520,0
10,2,2,492,0
10,2,1,493,0
10,2,1,539,0
10,2,2,500,0
10,2,4,0,0
10,2,1,481,0
10,2,1,517,0
10,2,1,718,0
10,2,4,0,0
10,2,2,583,0
10,2,4,0,0
10,2,2,545,0
10,2,2,424,0
10,2,1,462,0
10,2,3,437,0
10,2,4,0,0
10,2,1,454,0
10,2,3,406,0
10,2,4,0,0
10,2,2,617,0
10,2,4,0,0
10,2,2,462,0
10,2,2,428,0
10,2,3,527,0
10,2,2,458,0
10,2,4,0,0
10,2,3,712,0
10,2,2,483,0
10,2,4,0,0
10,2,2,789,0
10,2,3,491,0
10,2,2,486,0
10,2,4,0,0
10,2,1,557,0
10,2,3,413,0
10,2,4,0,0
10,2,2,476,0
10,2,3,413,0
10,2,4,0,0
10,2,3,451,0
10,2,3,460,0
10,2,1,464,0
10,2,4,0,0
10,2,1,577,0
10,2,3,402,0
10,2,4,0,0
10,2,4,0,0
10,2,2,573,0
10,2,3,627,0
10,2,2,454,0
10,2,3,366,1
10,2,2,604,0
10,2,3,477,0
10,2,1,551,1
10,2,2,609,0
10,2,3,420,0
10,2,1,307,1
10,2,4,0,0
10,2,4,0,0
10,2,1,567,0
10,2,2,481,0
10,2,1,1052,0
10,2,1,444,0
10,2,3,435,0
10,2,2,453,0
10,2,3,410,0
10,2,4,0,0
10,2,2,661,0
10,2,1,541,0
10,2,2,502,0
10,2,4,0,0
10,2,2,647,0
10,2,3,407,0
10,2,2,490,0
10,2,3,612,0
10,2,3,591,0
10,2,3,458,0
10,2,2,502,0
10,2,2,477,0
10,2,2,613,0
10,2,4,0,0
10,2,4,0,0
10,2,2,506,0
10,2,3,617,0
10,2,4,0,0
10,2,3,485,0
10,2,4,0,0
10,2,2,684,0
10,2,2,503,0
10,2,3,511,0
10,2,1,524,0
10,2,2,678,0
10,2,4,0,0
10,2,1,543,0
10,2,1,452,0
10,2,2,482,0
10,2,3,483,0
10,2,3,539,0
10,2,3,474,1
10,2,4,0,0
10,2,4,0,0
10,2,1,721,0
10,2,1,406,0
10,2,1,545,0
10,2,1,597,0
10,2,4,0,0
10,2,2,604,0
10,2,3,430,0
10,2,1,561,0
10,2,3,502,0
10,2,2,644,0
10,2,4,0,0
10,2,1,447,0
10,2,1,648,0
10,2,3,514,0
10,2,4,0,0
10,2,4,0,0
10,2,3,619,0
10,2,1,495,0
10,2,2,542,0
10,2,3,789,0
10,2,4,0,0
10,2,3,653,0
10,2,2,453,0
10,2,3,412,0
10,2,3,587,0
10,2,4,0,0
10,2,3,475,0
10,2,2,484,0
10,2,1,543,0
10,2,2,467,0
10,2,1,480,0
10,2,1,396,0
10,2,4,0,0
10,2,2,625,0
10,2,1,568,0
10,2,2,442,0
10,2,3,469,0
10,2,1,492,1
10,2,1,466,1
10,2,4,0,0
10,2,1,927,0
10,2,2,610,0
10,2,3,458,0
10,2,2,431,0
10,2,2,402,0
10,2,3,546,0
10,2,1,479,0
10,2,3,473,0
10,2,1,716,0
10,2,1,425,0
10,2,2,539,0
10,2,1,450,0
10,2,4,0,0
10,2,2,726,0
10,2,3,503,0
10,2,4,0,0
10,2,1,703,0
10,2,1,526,0
10,2,4,0,0
10,2,3,539,0
10,2,3,615,0
10,2,2,486,0
10,2,2,440,0
10,2,4,0,0
10,2,2,487,0
10,2,1,654,0
10,2,4,0,0
10,2,2,566,0
10,2,2,487,0
10,2,4,0,0
10,2,3,513,0
10,2,3,546,0
10,3,4,0,0
10,3,3,599,0
10,3,1,529,0
10,3,1,498,0
10,3,2,512,0
10,3,3,445,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,2,518,0
10,3,2,490,0
10,3,1,577,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,2,548,0
10,3,2,515,0
10,3,3,547,0
10,3,4,0,0
10,3,4,0,0
10,3,3,492,0
10,3,3,453,0
10,3,1,451,0
10,3,4,0,0
10,3,2,478,0
10,3,2,450,0
10,3,2,517,0
10,3,2,472,0
10,3,1,674,0
10,3,3,485,0
10,3,2,463,0
10,3,2,452,0
10,3,4,0,0
10,3,1,439,0
10,3,1,529,0
10,3,3,456,0
10,3,3,502,0
10,3,3,503,1
10,3,2,567,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,2,580,0
10,3,3,514,0
10,3,4,0,0
10,3,1,1045,0
10,3,3,453,0
10,3,2,578,0
10,3,3,467,0
10,3,3,505,0
10,3,4,0,0
10,3,1,518,0
10,3,2,519,0
10,3,2,587,0
10,3,3,458,0
10,3,2,480,0
10,3,1,589,0
10,3,3,511,0
10,3,4,0,0
10,3,1,482,0
10,3,4,0,0
10,3,3,515,0
10,3,4,0,0
10,3,4,0,0
10,3,3,510,0
10,3,1,506,0
10,3,3,601,0
10,3,3,499,0
10,3,4,0,0
10,3,2,954,0
10,3,4,0,0
10,3,2,653,0
10,3,3,431,0
10,3,3,428,0
10,3,4,0,0
10,3,1,1355,0
10,3,3,669,0
10,3,3,447,0
10,3,3,400,0
10,3,3,467,1
10,3,3,594,0
10,3,4,0,0
10,3,1,531,0
10,3,1,466,0
10,3,2,448,0
10,3,3,495,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,1,602,0
10,3,4,0,0
10,3,1,536,0
10,3,4,0,0
10,3,3,545,0
10,3,1,708,0
10,3,2,496,0
10,3,2,527,0
10,3,4,0,0
10,3,1,595,0
10,3,3,734,0
10,3,3,586,0
10,3,1,681,0
10,3,3,477,1
10,3,2,583,0
10,3,1,540,0
10,3,4,0,0
10,3,1,495,0
10,3,4,0,0
10,3,4,0,0
10,3,2,561,0
10,3,3,702,0
10,3,2,546,0
10,3,1,601,0
10,3,3,492,0
10,3,3,522,0
10,3,3,551,0
10,3,3,457,0
10,3,4,0,0
10,3,2,582,0
10,3,1,463,0
10,3,4,0,0
10,3,1,495,0
10,3,2,542,0
10,3,3,438,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,1,573,0
10,3,4,0,0
10,3,1,590,0
10,3,1,524,0
10,3,4,0,0
10,3,4,0,0
10,3,2,609,0
10,3,3,618,0
10,3,2,458,0
10,3,4,0,0
10,3,3,399,0
10,3,2,480,0
10,3,2,506,0
10,3,2,641,0
10,3,2,404,0
10,3,4,0,0
10,3,1,668,0
10,3,3,422,0
10,3,2,527,0
10,3,2,478,0
10,3,1,488,0
10,3,4,0,0
10,3,2,495,0
10,3,3,504,0
10,3,3,574,0
10,3,1,439,0
10,3,3,551,0
10,3,2,574,0
10,3,4,0,0
10,3,2,593,0
10,3,1,477,0
10,3,4,0,0
10,3,2,418,0
10,3,4,0,0
10,3,3,405,0
10,3,4,0,0
10,3,2,473,0
10,3,3,482,0
10,3,4,0,0
10,3,1,653,0
10,3,3,461,0
10,3,4,0,0
10,3,3,472,0
10,3,2,547,0
10,3,1,461,0
10,3,4,0,0
10,3,3,468,0
10,3,4,0,0
10,3,1,463,0
10,3,4,0,0
10,3,3,493,1
10,3,3,481,0
10,3,3,450,0
10,3,1,416,0
10,3,3,497,0
10,3,2,518,0
10,3,3,394,0
10,3,1,429,0
10,3,1,418,0
10,3,3,490,0
10,3,4,0,0
10,3,2,647,0
10,3,2,461,0
10,3,1,462,0
10,3,1,403,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,2,660,0
10,3,2,492,0
10,3,3,471,0
10,3,3,371,0
10,3,1,394,1
10,3,4,0,0
10,3,3,630,0
10,3,2,469,0
10,3,1,521,0
10,3,2,642,0
10,3,4,0,0
10,3,4,0,0
10,3,3,545,0
10,3,2,459,0
10,3,4,0,0
10,3,1,508,0
10,3,1,443,0
10,3,1,535,1
10,3,3,473,1
10,3,3,603,0
10,3,1,652,0
10,3,3,543,0
10,3,4,0,0
10,3,1,491,0
10,3,3,588,0
10,3,1,574,0
10,3,4,0,0
10,3,2,535,0
10,3,2,534,0
10,3,4,0,0
10,3,2,552,0
10,3,4,0,0
10,3,4,0,0
10,3,1,771,0
10,3,2,497,0
10,3,3,514,0
10,3,1,527,0
10,3,2,493,0
10,3,1,582,0
10,3,2,578,0
10,3,3,411,0
10,3,3,492,0
10,3,2,430,0
10,3,3,525,0
10,3,1,555,0
10,3,3,470,0
10,3,4,0,0
10,3,2,665,0
