sb, pt, cfg, rt, er
9,1,2,619,0
9,1,3,768,0
9,1,2,690,0
9,1,2,676,0
9,1,3,705,0
9,1,3,887,0
9,1,2,648,0
9,1,3,752,0
9,1,4,0,0
9,1,2,779,0
9,1,1,591,0
9,1,4,0,0
9,1,2,640,0
9,1,1,748,0
9,1,4,0,0
9,1,3,649,0
9,1,3,655,0
9,1,1,680,0
9,1,2,688,0
9,1,4,0,0
9,1,1,749,0
9,1,1,631,0
9,1,2,772,0
9,1,2,702,0
9,1,1,907,0
9,1,4,0,0
9,1,2,915,0
9,1,4,0,0
9,1,1,669,0
9,1,4,0,0
9,1,3,1058,0
9,1,3,598,0
9,1,4,0,0
9,1,3,621,0
9,1,2,605,0
9,1,4,0,0
9,1,2,644,0
9,1,1,509,0
9,1,1,643,0
9,1,2,878,0
9,1,2,542,0
9,1,4,0,0
9,1,3,583,0
9,1,2,569,0
9,1,3,588,0
9,1,4,0,0
9,1,4,0,0
9,1,3,661,0
9,1,2,673,0
9,1,4,0,0
9,1,3,624,0
9,1,1,518,0
9,1,2,603,0
9,1,4,0,0
9,1,2,564,0
9,1,2,642,0
9,1,4,0,0
9,1,3,581,0
9,1,1,443,0
9,1,2,572,0
9,1,3,698,0
9,1,2,711,0
9,1,2,685,0
9,1,1,752,0
9,1,3,638,0
9,1,2,863,0
9,1,2,563,0
9,1,1,668,0
9,1,2,590,0
9,1,3,637,0
9,1,2,789,0
9,1,4,0,0
9,1,4,0,0
9,1,1,780,0
9,1,3,544,0
9,1,3,651,0
9,1,3,613,0
9,1,2,646,0
9,1,4,0,0
9,1,4,0,0
9,1,1,892,0
9,1,4,0,0
9,1,1,943,0
9,1,2,573,0
9,1,3,604,0
9,1,2,574,0
9,1,3,875,0
9,1,3,547,0
9,1,2,560,0
9,1,2,586,0
9,1,4,0,0
9,1,3,655,0
9,1,3,635,0
9,1,3,694,0
9,1,1,546,1
9,1,2,662,0
9,1,2,621,0
9,1,4,0,0
9,1,1,1027,0
9,1,1,546,0
9,1,2,598,0
9,1,2,719,0
9,1,2,731,0
9,1,1,654,0
9,1,3,778,0
9,1,2,715,0
9,1,4,0,0
9,1,4,0,0
9,1,2,691,0
9,1,2,724,0
9,1,1,828,0
9,1,3,843,0
9,1,2,671,0
9,1,2,634,0
9,1,4,0,0
9,1,4,0,0
9,1,3,755,0
9,1,3,552,0
9,1,2,514,0
9,1,3,627,0
9,1,4,0,0
9,1,4,0,0
9,1,2,583,0
9,1,4,0,0
9,1,4,0,0
9,1,1,4732,1
9,1,2,777,0
9,1,1,658,0
9,1,1,626,0
9,1,1,649,0
9,1,2,727,0
9,1,3,568,0
9,1,4,0,0
9,1,4,0,0
9,1,1,840,0
9,1,2,561,0
9,1,4,0,0
9,1,1,615,0
9,1,3,520,0
9,1,2,1285,0
9,1,1,485,0
9,1,2,579,0
9,1,3,626,0
9,1,4,0,0
9,1,4,0,0
9,1,1,603,0
9,1,2,597,0
9,1,2,624,0
9,1,1,596,0
9,1,4,0,0
9,1,1,693,0
9,1,4,0,0
9,1,3,651,0
9,1,3,702,0
9,1,4,0,0
9,1,1,658,0
9,1,3,729,0
9,1,4,0,0
9,1,3,687,0
9,1,1,640,0
9,1,3,612,0
9,1,1,599,0
9,1,3,548,0
9,1,2,832,0
9,1,4,0,0
9,1,4,0,0
9,1,2,777,0
9,1,4,0,0
9,1,1,849,0
9,1,2,716,0
9,1,1,742,0
9,1,3,538,0
9,1,4,0,0
9,1,3,645,0
9,1,1,859,0
9,1,2,522,0
9,1,3,1055,0
9,1,2,651,0
9,1,1,613,0
9,1,3,684,0
9,1,2,886,0
9,1,1,645,0
9,1,1,1061,0
9,1,3,637,0
9,1,4,0,0
9,1,4,0,0
9,2,3,558,0
9,2,3,431,0
9,2,4,0,0
9,2,2,558,1
9,2,4,0,0
9,2,1,502,0
9,2,3,395,1
9,2,3,539,0
9,2,1,548,0
9,2,1,578,0
9,2,1,441,0
9,2,4,0,0
9,2,3,595,0
9,2,1,636,0
9,2,1,502,0
9,2,1,679,0
9,2,2,671,0
9,2,4,0,0
9,2,4,0,0
9,2,3,760,0
9,2,4,0,0
9,2,4,0,0
9,2,1,613,0
9,2,3,599,0
9,2,4,0,0
9,2,2,648,0
9,2,4,0,0
9,2,1,650,0
9,2,2,649,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,3,732,0
9,2,2,574,0
9,2,4,0,0
9,2,2,643,1
9,2,3,713,0
9,2,2,757,0
9,2,4,0,0
9,2,2,586,0
9,2,4,0,0
9,2,2,750,0
9,2,2,643,0
9,2,1,649,0
9,2,2,672,0
9,2,4,0,0
9,2,4,0,0
9,2,1,656,0
9,2,2,669,0
9,2,1,519,0
9,2,3,570,0
9,2,4,0,0
9,2,3,665,0
9,2,4,0,0
9,2,1,575,0
9,2,3,532,0
9,2,4,0,0
9,2,2,1166,0
9,2,3,524,0
9,2,2,523,0
9,2,3,713,0
9,2,2,612,0
9,2,2,538,0
9,2,3,593,0
9,2,2,546,0
9,2,1,576,0
9,2,3,655,0
9,2,1,557,0
9,2,2,582,1
9,2,1,593,0
9,2,1,470,0
9,2,2,667,0
9,2,4,0,0
9,2,2,644,0
9,2,3,646,0
9,2,3,533,0
9,2,2,483,0
9,2,4,0,0
9,2,1,712,0
9,2,1,636,0
9,2,4,0,0
9,2,4,0,0
9,2,3,621,0
9,2,2,673,0
9,2,4,0,0
9,2,3,546,0
9,2,3,597,0
9,2,4,0,0
9,2,4,0,0
9,2,1,645,0
9,2,4,0,0
9,2,3,596,1
9,2,2,638,0
9,2,3,630,0
9,2,3,651,0
9,2,3,601,0
9,2,1,622,0
9,2,2,634,0
9,2,1,611,0
9,2,4,0,0
9,2,2,625,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,3,722,0
9,2,4,0,0
9,2,1,691,0
9,2,3,629,0
9,2,2,988,0
9,2,3,618,0
9,2,3,771,0
9,2,3,661,0
9,2,2,532,0
9,2,2,594,0
9,2,1,549,0
9,2,2,507,0
9,2,3,472,0
9,2,2,581,0
9,2,1,449,0
9,2,4,0,0
9,2,3,496,0
9,2,3,500,1
9,2,1,530,0
9,2,1,483,0
9,2,1,522,0
9,2,3,498,0
9,2,3,507,0
9,2,4,0,0
9,2,3,432,0
9,2,1,556,0
9,2,1,481,1
9,2,2,647,0
9,2,2,559,0
9,2,4,0,0
9,2,2,608,0
9,2,2,570,0
9,2,2,731,0
9,2,2,641,0
9,2,2,492,0
9,2,4,0,0
9,2,1,654,0
9,2,1,515,0
9,2,1,539,0
9,2,1,642,0
9,2,2,636,0
9,2,1,536,0
9,2,1,463,0
9,2,2,537,0
9,2,2,520,0
9,2,2,497,0
9,2,1,557,0
9,2,3,510,0
9,2,3,560,0
9,2,2,525,0
9,2,2,552,0
9,2,2,510,0
9,2,2,451,0
9,2,4,0,0
9,2,2,515,0
9,2,2,494,0
9,2,1,695,0
9,2,3,635,0
9,2,2,502,0
9,2,2,620,0
9,2,3,481,0
9,2,1,553,0
9,2,3,558,0
9,2,4,0,0
9,2,2,673,0
9,2,3,563,0
9,2,1,458,0
9,2,2,632,0
9,2,1,541,0
9,2,1,453,0
9,2,3,484,0
9,2,2,525,0
9,2,3,543,0
9,2,2,610,0
9,2,1,492,0
9,2,3,491,0
9,2,1,653,0
9,2,3,578,0
9,2,2,536,0
9,2,2,495,0
9,2,2,508,1
9,2,2,695,0
9,2,4,0,0
9,2,4,0,0
9,2,2,674,0
9,2,1,683,0
9,2,1,663,0
9,2,3,556,0
9,2,4,0,0
9,2,2,626,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,3,1079,0
9,2,3,576,0
9,2,3,584,0
9,2,4,0,0
9,2,1,691,0
9,2,1,665,0
9,2,2,606,0
9,2,2,574,0
9,2,2,579,0
9,2,4,0,0
9,2,2,673,0
9,2,3,524,0
9,2,2,574,0
9,2,4,0,0
9,2,1,571,0
9,2,3,574,0
9,2,1,572,0
9,2,3,605,0
9,2,1,676,0
9,2,1,541,0
9,2,1,553,0
9,2,2,602,0
9,2,3,732,0
9,2,1,587,0
9,2,3,553,0
9,2,4,0,0
9,2,3,650,0
9,2,4,0,0
9,2,3,553,0
9,2,1,619,0
9,2,4,0,0
9,2,4,0,0
9,2,2,664,0
9,2,4,0,0
9,2,2,693,0
9,2,4,0,0
9,2,1,563,0
9,2,2,614,0
9,2,3,582,0
9,2,1,543,0
9,2,3,489,0
9,2,4,0,0
9,2,2,634,0
9,2,2,527,0
9,2,4,0,0
9,2,3,529,0
9,2,3,466,0
9,2,2,513,0
9,2,4,0,0
9,2,4,0,0
9,2,1,635,0
9,2,1,598,0
9,2,4,0,0
9,2,3,609,0
9,2,1,497,0
9,2,1,566,0
9,2,3,496,0
9,2,1,529,0
9,2,4,0,0
9,2,3,538,0
9,2,2,584,0
9,2,1,599,0
9,2,2,547,0
9,2,3,464,0
9,2,3,487,0
9,2,2,631,0
9,2,1,606,0
9,2,2,672,0
9,2,3,565,0
9,2,4,0,0
9,2,3,699,0
9,2,1,562,0
9,2,1,522,0
9,2,1,485,0
9,2,4,0,0
9,2,2,628,0
9,2,2,520,0
9,2,1,493,0
9,2,1,585,0
9,2,4,0,0
9,2,3,506,0
9,2,2,671,0
9,2,3,597,0
9,2,4,0,0
9,2,4,0,0
9,2,3,686,0
9,2,2,534,0
9,2,3,567,0
9,2,3,567,0
9,2,1,544,0
9,2,1,569,0
9,2,4,0,0
9,2,1,620,0
9,2,4,0,0
9,2,2,587,0
9,2,3,623,0
9,2,1,574,0
9,2,1,540,0
9,2,2,557,0
9,2,4,0,0
9,2,3,610,0
9,2,2,698,0
9,2,2,543,0
9,2,4,0,0
9,2,3,579,0
9,2,3,562,0
9,2,2,586,0
9,2,1,525,0
9,2,4,0,0
9,2,1,554,0
9,2,4,0,0
9,2,2,628,0
9,2,1,563,0
9,2,4,0,0
9,2,3,649,0
9,2,1,506,0
9,2,2,569,0
9,2,4,0,0
9,2,4,0,0
9,2,3,589,0
9,2,2,552,0
9,2,4,0,0
9,2,1,768,1
9,2,4,0,0
9,2,4,0,0
9,2,1,898,0
9,2,3,553,0
9,2,1,559,0
9,2,2,576,0
9,2,2,680,0
9,2,1,545,0
9,2,4,0,0
9,2,1,624,0
9,2,1,684,0
9,2,1,555,0
9,2,4,0,0
9,2,3,547,0
9,2,4,0,0
9,2,3,596,0
9,2,4,0,0
9,2,2,593,0
9,2,1,563,0
9,2,2,618,0
9,2,1,574,0
9,2,4,0,0
9,2,1,871,0
9,2,1,581,0
9,2,3,524,0
9,2,4,0,0
9,2,3,668,0
9,2,3,611,0
9,2,4,0,0
9,2,3,613,0
9,2,3,570,0
9,2,3,650,0
9,2,4,0,0
9,2,1,735,0
9,2,2,581,0
9,2,1,612,0
9,2,1,658,0
9,2,1,587,0
9,2,4,0,0
9,2,2,677,0
9,2,3,657,0
9,2,3,614,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,3,702,0
9,2,4,0,0
9,2,2,633,0
9,2,3,513,0
9,2,2,602,0
9,2,1,570,0
9,2,1,593,0
9,2,1,569,0
9,2,1,484,0
9,2,2,549,0
9,2,2,543,0
9,2,3,598,0
9,2,2,686,0
9,2,4,0,0
9,2,4,0,0
9,2,1,549,0
9,2,4,0,0
9,2,3,584,0
9,2,1,604,0
9,2,1,583,0
9,2,4,0,0
9,2,4,0,0
9,2,3,582,0
9,2,1,558,0
9,2,1,601,0
9,2,4,0,0
9,2,3,679,0
9,2,2,716,0
9,2,2,600,0
9,2,2,641,0
9,2,1,569,0
9,2,4,0,0
9,2,2,644,0
9,2,1,626,0
9,2,1,597,0
9,2,3,489,0
9,2,1,584,0
9,2,2,655,0
9,2,1,631,0
9,2,3,500,0
9,2,4,0,0
9,2,2,542,0
9,2,2,559,0
9,2,1,603,0
9,2,3,554,0
9,2,3,690,0
9,2,2,605,0
9,2,2,539,0
9,2,4,0,0
9,2,4,0,0
9,2,2,624,0
9,2,3,603,0
9,2,4,0,0
9,2,1,545,0
9,2,4,0,0
9,2,3,558,0
9,2,3,563,0
9,2,4,0,0
9,2,1,635,0
9,2,2,630,0
9,2,3,613,0
9,2,1,499,0
9,2,3,743,1
9,2,3,753,0
9,2,1,550,0
9,2,3,660,0
9,2,4,0,0
9,2,3,667,0
9,2,3,546,0
9,2,3,558,0
9,2,4,0,0
9,2,2,619,0
9,2,2,562,0
9,2,3,660,0
9,2,2,553,0
9,2,1,583,0
9,2,2,556,0
9,2,4,0,0
9,2,3,642,0
9,2,1,565,0
9,2,4,0,0
9,2,4,0,0
9,2,1,688,0
9,2,3,566,0
9,2,1,841,0
9,2,4,0,0
9,2,1,619,0
9,2,4,0,0
9,2,3,606,0
9,2,1,628,0
9,2,1,545,0
9,2,3,557,0
9,2,4,0,0
9,2,4,0,0
9,2,2,724,0
9,2,2,565,0
9,2,2,581,0
9,2,2,826,0
9,2,4,0,0
9,2,3,618,0
9,2,3,567,0
9,2,4,0,0
9,2,4,0,0
9,2,3,605,0
9,2,3,544,0
9,2,3,598,0
9,2,1,555,0
9,2,4,0,0
9,2,4,0,0
9,2,2,870,0
9,2,1,610,0
9,2,3,565,0
9,2,4,0,0
9,2,3,703,0
9,2,3,532,0
9,2,1,583,0
9,2,3,517,0
9,2,1,610,0
9,2,2,568,0
9,2,1,487,0
9,2,4,0,0
9,2,2,599,0
9,2,3,524,0
9,2,2,583,0
9,2,3,757,0
9,2,1,565,0
9,2,1,576,0
9,2,3,545,0
9,2,4,0,0
9,2,1,593,0
9,2,3,626,0
9,2,4,0,0
9,2,2,703,0
9,2,2,559,0
9,2,1,863,0
9,2,2,618,0
9,2,2,720,0
9,2,2,643,0
9,2,3,729,0
9,2,2,500,0
9,2,4,0,0
9,2,3,541,0
9,2,2,581,0
9,2,2,524,0
9,2,2,484,0
9,2,1,1029,0
9,2,1,623,0
9,2,4,0,0
9,2,4,0,0
9,2,1,658,0
9,2,2,658,0
9,2,3,1009,0
9,2,1,523,0
9,2,1,564,0
9,2,3,634,0
9,2,2,539,0
9,2,3,593,0
9,2,1,694,0
9,2,1,622,0
9,2,4,0,0
9,2,1,605,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,1,786,0
9,2,1,604,0
9,2,3,555,0
9,2,3,647,0
9,2,4,0,0
9,2,4,0,0
9,2,1,646,0
9,2,4,0,0
9,2,1,649,0
9,2,4,0,0
9,2,3,619,0
9,2,2,608,0
9,2,4,0,0
9,2,1,576,0
9,2,4,0,0
9,2,2,667,0
9,2,4,0,0
9,2,3,690,0
9,2,1,610,0
9,2,4,0,0
9,2,4,0,0
9,2,4,0,0
9,2,2,613,0
9,2,3,731,0
9,2,1,790,0
9,2,4,0,0
9,2,2,580,0
9,2,4,0,0
9,2,2,709,0
9,2,2,578,0
9,2,2,566,0
9,2,2,661,0
9,2,2,593,0
9,2,2,598,0
9,2,1,566,0
9,2,4,0,0
9,2,3,561,0
9,2,2,549,0
9,2,4,0,0
9,2,4,0,0
9,2,3,652,0
9,2,3,586,0
9,2,2,591,0
9,2,3,593,0
9,2,3,586,0
9,2,3,644,0
9,3,1,599,1
9,3,4,0,0
9,3,2,578,0
9,3,2,551,0
9,3,3,613,0
9,3,3,506,0
9,3,2,542,0
9,3,4,0,0
9,3,1,623,0
9,3,4,0,0
9,3,2,562,0
9,3,1,538,0
9,3,1,495,0
9,3,2,483,0
9,3,4,0,0
9,3,1,638,0
9,3,1,559,0
9,3,4,0,0
9,3,2,629,0
9,3,3,576,0
9,3,3,508,0
9,3,2,715,0
9,3,3,575,0
9,3,3,532,0
9,3,4,0,0
9,3,3,622,0
9,3,2,563,0
9,3,2,558,0
9,3,1,584,0
9,3,1,559,0
9,3,4,0,0
9,3,2,563,0
9,3,1,620,0
9,3,1,588,0
9,3,1,643,0
9,3,4,0,0
9,3,2,676,0
9,3,3,616,0
9,3,2,713,0
9,3,1,535,0
9,3,1,556,0
9,3,3,540,0
9,3,4,0,0
9,3,4,0,0
9,3,1,619,0
9,3,1,636,0
9,3,3,888,0
9,3,3,558,0
9,3,2,585,0
9,3,1,558,0
9,3,3,592,0
9,3,2,511,0
9,3,3,537,0
9,3,4,0,0
9,3,3,576,0
9,3,1,580,0
9,3,3,555,0
9,3,2,908,0
9,3,1,574,0
9,3,3,660,0
9,3,4,0,0
9,3,2,641,0
9,3,1,501,0
9,3,2,572,0
9,3,3,581,0
9,3,2,515,0
9,3,1,616,0
9,3,1,574,0
9,3,2,549,0
9,3,1,604,0
9,3,4,0,0
9,3,1,640,0
9,3,2,611,0
9,3,3,521,0
9,3,2,606,0
9,3,1,598,0
9,3,3,609,0
9,3,3,537,0
9,3,1,586,0
9,3,1,543,0
9,3,1,565,0
9,3,1,552,0
9,3,4,0,0
9,3,3,626,0
9,3,1,637,0
9,3,3,609,0
9,3,1,596,0
9,3,4,0,0
9,3,1,588,0
9,3,3,625,0
9,3,1,526,1
9,3,4,0,0
9,3,1,604,0
9,3,1,546,0
9,3,4,0,0
9,3,1,727,0
9,3,2,593,0
9,3,4,0,0
9,3,3,868,0
9,3,4,0,0
9,3,1,694,0
9,3,3,565,0
9,3,2,515,0
9,3,1,580,0
9,3,2,581,0
9,3,4,0,0
9,3,4,0,0
9,3,3,721,0
9,3,3,702,0
9,3,2,652,0
9,3,2,587,0
9,3,2,649,0
9,3,2,596,0
9,3,1,760,0
9,3,1,667,0
9,3,3,615,0
9,3,2,542,0
9,3,4,0,0
9,3,1,680,0
9,3,3,627,0
9,3,4,0,0
9,3,4,0,0
9,3,2,598,0
9,3,2,606,0
9,3,2,529,0
9,3,3,439,0
9,3,2,564,0
9,3,4,0,0
9,3,2,637,0
9,3,2,465,0
9,3,3,572,0
9,3,1,662,0
9,3,1,685,0
9,3,2,531,0
9,3,1,606,0
9,3,2,558,0
9,3,2,595,0
9,3,1,584,0
9,3,4,0,0
9,3,1,658,0
9,3,2,511,0
9,3,1,653,0
9,3,4,0,0
9,3,3,694,0
9,3,4,0,0
9,3,2,657,0
9,3,2,542,0
9,3,3,602,0
9,3,3,587,0
9,3,1,557,0
9,3,3,599,0
9,3,3,506,0
9,3,1,745,0
9,3,4,0,0
9,3,4,0,0
9,3,4,0,0
9,3,4,0,0
9,3,1,753,0
9,3,2,548,0
9,3,1,570,0
9,3,1,653,0
9,3,2,546,0
9,3,4,0,0
9,3,2,602,0
9,3,4,0,0
9,3,4,0,0
9,3,3,595,0
9,3,2,520,0
9,3,1,602,0
9,3,3,627,0
9,3,2,613,0
9,3,2,596,0
9,3,3,542,0
9,3,4,0,0
9,3,3,511,0
9,3,1,549,0
9,3,2,578,0
9,3,3,594,0
9,3,4,0,0
9,3,1,623,0
9,3,2,650,0
9,3,4,0,0
9,3,3,592,0
9,3,3,621,0
9,3,3,541,0
9,3,3,548,0
9,3,4,0,0
9,3,3,614,0
9,3,4,0,0
9,3,3,617,0
9,3,2,650,0
9,3,4,0,0
9,3,4,0,0
9,3,4,0,0
9,3,3,632,0
9,3,2,575,0
9,3,3,519,0
9,3,3,544,0
9,3,1,501,0
9,3,2,509,0
9,3,3,490,0
9,3,3,456,0
9,3,3,409,0
9,3,1,540,0
9,3,3,540,0
9,3,2,565,0
9,3,3,707,0
9,3,2,574,0
9,3,3,621,0
9,3,3,533,0
9,3,2,614,0
9,3,1,540,0
9,3,3,571,0
9,3,2,525,0
9,3,3,518,0
9,3,1,633,0
9,3,2,653,0
9,3,1,444,0
9,3,4,0,0
9,3,1,614,0
9,3,2,555,0
9,3,4,0,0
9,3,1,662,0
9,3,1,570,0
9,3,4,0,0
9,3,4,0,0
9,3,2,585,0
9,3,2,581,0
9,3,4,0,0
9,3,2,572,0
9,3,4,0,0
9,3,3,565,0
9,3,4,0,0
9,3,4,0,0
9,3,2,747,0
9,3,2,640,0
9,3,3,722,0
9,3,2,533,0
9,3,2,543,0
9,3,3,582,0
9,3,1,692,0
9,3,4,0,0
9,3,2,569,0
