sb, pt, cfg, rt, er
7,2,1,578,0
7,2,4,0,0
7,2,1,694,0
7,2,4,0,0
7,2,2,705,0
7,2,4,0,0
7,2,2,656,0
7,2,3,966,0
7,2,2,513,0
7,2,4,0,0
7,2,1,773,0
7,2,2,710,0
7,2,3,620,0
7,2,2,555,0
7,2,3,435,1
7,2,2,611,0
7,2,1,630,0
7,2,3,1050,0
7,2,1,620,0
7,2,1,841,0
7,2,3,645,0
7,2,1,528,0
7,2,4,0,0
7,2,4,0,0
7,2,1,833,0
7,2,4,0,0
7,2,3,617,0
7,2,4,0,0
7,2,2,504,0
7,2,4,0,0
7,2,1,801,0
7,2,3,529,0
7,2,1,1079,0
7,2,4,0,0
7,2,4,0,0
7,2,1,616,0
7,2,2,910,0
7,2,3,725,0
7,2,4,0,0
7,2,2,679,0
7,2,4,0,0
7,2,2,604,0
7,2,1,822,0
7,2,3,723,0
7,2,2,702,0
7,2,2,890,0
7,2,3,664,0
7,2,4,0,0
7,2,2,635,0
7,2,2,683,0
7,2,3,746,0
7,2,4,0,0
7,2,1,650,0
7,2,1,573,0
7,2,1,629,0
7,2,4,0,0
7,2,1,1010,0
7,2,2,612,0
7,2,2,847,0
7,2,2,463,0
7,2,4,0,0
7,2,1,606,0
7,2,3,461,0
7,2,3,493,0
7,2,3,758,0
7,2,2,566,0
7,2,3,681,0
7,2,1,677,0
7,2,1,526,0
7,2,1,488,0
7,2,1,479,0
7,2,2,442,0
7,2,3,418,0
7,2,4,0,0
7,2,2,591,0
7,2,3,478,1
7,2,4,0,0
7,2,2,713,0
7,2,2,548,0
7,2,3,598,0
7,2,1,523,0
7,2,2,522,0
7,2,3,668,0
7,2,3,593,0
7,2,3,1251,0
7,2,3,737,0
7,2,4,0,0
7,2,3,602,0
7,2,4,0,0
7,2,4,0,0
7,2,2,603,0
7,2,1,565,0
7,2,1,590,0
7,2,4,0,0
7,2,3,512,0
7,2,3,565,0
7,2,1,687,0
7,2,2,538,0
7,2,1,647,0
7,2,4,0,0
7,2,1,811,0
7,2,1,609,0
7,2,2,562,0
7,2,4,0,0
7,2,1,523,0
7,2,2,567,0
7,2,1,498,0
7,2,4,0,0
7,2,3,475,0
7,2,1,493,0
7,2,1,1020,0
7,2,2,784,0
7,2,1,444,0
7,2,1,451,0
7,2,3,474,0
7,2,3,540,0
7,2,2,483,0
7,2,4,0,0
7,2,2,526,1
7,2,2,612,0
7,2,1,534,0
7,2,3,565,0
7,2,1,493,0
7,2,3,538,0
7,2,4,0,0
7,2,1,635,0
7,2,1,515,0
7,2,4,0,0
7,2,4,0,0
7,2,3,636,0
7,2,3,412,0
7,2,3,603,0
7,2,1,478,0
7,2,2,754,0
7,2,4,0,0
7,2,2,581,0
7,2,3,765,0
7,2,3,584,0
7,2,2,526,0
7,2,1,565,0
7,2,1,512,0
7,2,2,562,0
7,2,2,1019,0
7,2,2,497,0
7,2,3,813,0
7,2,4,0,0
7,2,2,738,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,3,753,0
7,2,2,519,0
7,2,3,488,0
7,2,3,520,0
7,2,3,489,0
7,2,1,522,1
7,2,4,0,0
7,2,3,530,1
7,2,2,1216,0
7,2,3,544,0
7,2,3,1098,0
7,2,3,986,0
7,2,4,0,0
7,2,1,669,0
7,2,4,0,0
7,2,2,893,0
7,2,3,548,0
7,2,1,634,0
7,2,2,567,0
7,2,3,917,0
7,2,2,602,0
7,2,3,554,0
7,2,2,503,1
7,2,2,625,0
7,2,2,605,0
7,2,4,0,0
7,2,1,746,0
7,2,3,808,0
7,2,1,715,0
7,2,4,0,0
7,2,4,0,0
7,2,2,643,0
7,2,3,588,0
7,2,3,634,0
7,2,1,575,0
7,2,3,567,0
7,2,1,808,0
7,2,4,0,0
7,2,2,675,0
7,2,1,591,0
7,2,2,494,0
7,2,1,714,0
7,2,4,0,0
7,2,2,779,0
7,2,1,609,0
7,2,2,572,0
7,2,3,574,0
7,2,3,683,1
7,2,1,627,0
7,2,1,569,0
7,2,3,516,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,1,657,0
7,2,3,513,0
7,2,4,0,0
7,2,3,1090,0
7,2,4,0,0
7,2,4,0,0
7,2,3,780,0
7,2,3,619,0
7,2,4,0,0
7,2,1,639,0
7,2,3,556,0
7,2,1,502,0
7,2,4,0,0
7,2,2,549,0
7,2,4,0,0
7,2,1,692,0
7,2,3,578,0
7,2,2,681,0
7,2,2,925,0
7,2,1,524,0
7,2,2,522,0
7,2,3,533,0
7,2,1,557,0
7,2,3,552,0
7,2,2,578,0
7,2,2,473,0
7,2,3,581,0
7,2,3,522,0
7,2,3,615,0
7,2,1,499,0
7,2,3,1100,0
7,2,4,0,0
7,2,2,696,0
7,2,1,479,0
7,2,1,687,0
7,2,3,485,0
7,2,2,636,0
7,2,2,613,0
7,2,4,0,0
7,2,3,661,0
7,2,3,500,0
7,2,4,0,0
7,2,4,0,0
7,2,1,761,0
7,2,2,443,0
7,2,1,742,0
7,2,2,580,0
7,2,3,585,0
7,2,4,0,0
7,2,1,733,0
7,2,4,0,0
7,2,3,794,0
7,2,2,628,0
7,2,2,633,0
7,2,3,709,0
7,2,3,74828,0
7,2,3,838,0
7,2,2,487,0
7,2,1,673,0
7,2,4,0,0
7,2,3,592,0
7,2,4,0,0
7,2,1,548,0
7,2,4,0,0
7,2,4,0,0
7,2,3,671,0
7,2,1,542,1
7,2,3,740,0
7,2,1,618,0
7,2,4,0,0
7,2,4,0,0
7,2,2,1009,0
7,2,1,561,0
7,2,1,550,0
7,2,1,512,0
7,2,3,485,0
7,2,4,0,0
7,2,3,673,0
7,2,2,690,0
7,2,4,0,0
7,2,3,624,0
7,2,3,563,0
7,2,1,649,0
7,2,2,608,0
7,2,2,658,0
7,2,2,507,0
7,2,3,446,0
7,2,1,614,0
7,2,1,607,0
7,2,3,569,0
7,2,4,0,0
7,2,1,670,0
7,2,2,524,0
7,2,1,627,0
7,2,1,824,0
7,2,1,1036,0
7,2,3,620,0
7,2,1,1224,0
7,2,3,493,0
7,2,4,0,0
7,2,4,0,0
7,2,3,581,0
7,2,1,470,0
7,2,2,3349,0
7,2,3,721,0
7,2,1,594,0
7,2,4,0,0
7,2,3,524,0
7,2,1,459,0
7,2,1,508,0
7,2,2,720,0
7,2,4,0,0
7,2,2,601,0
7,2,4,0,0
7,2,4,0,0
7,2,3,625,0
7,2,2,524,0
7,2,1,511,0
7,2,4,0,0
7,2,4,0,0
7,2,3,513,0
7,2,1,434,0
7,2,2,477,0
7,2,4,0,0
7,2,1,507,0
7,2,2,672,0
7,2,3,478,0
7,2,2,746,0
7,2,3,464,0
7,2,4,0,0
7,2,4,0,0
7,2,1,627,0
7,2,3,577,0
7,2,3,526,0
7,2,2,463,0
7,2,3,603,0
7,2,2,574,0
7,2,1,502,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,1,701,0
7,2,1,564,0
7,2,1,652,0
7,2,2,603,0
7,2,3,605,0
7,2,4,0,0
7,2,1,746,0
7,2,3,596,0
7,2,2,757,0
7,2,1,497,0
7,2,1,530,0
7,2,1,596,0
7,2,2,637,0
7,2,3,813,0
7,2,2,502,0
7,2,4,0,0
7,2,2,664,0
7,2,2,519,0
7,2,4,0,0
7,2,4,0,0
7,2,2,700,0
7,2,3,480,0
7,2,3,605,0
7,2,3,605,0
7,2,4,0,0
7,2,1,572,0
7,2,4,0,0
7,2,4,0,0
7,2,1,547,1
7,2,2,733,0
7,2,4,0,0
7,2,3,657,0
7,2,1,654,0
7,2,2,546,0
7,2,4,0,0
7,2,1,1463,0
7,2,2,587,0
7,2,4,0,0
7,2,2,577,0
7,2,1,666,0
7,2,3,686,0
7,2,2,825,0
7,2,2,551,0
7,2,2,638,0
7,2,4,0,0
7,2,4,0,0
7,2,3,867,0
7,2,4,0,0
7,2,2,541,0
7,2,1,862,0
7,2,3,562,0
7,2,1,517,0
7,2,2,743,0
7,2,2,550,0
7,2,3,714,0
7,2,1,719,0
7,2,4,0,0
7,2,1,613,0
7,2,2,691,0
7,2,1,509,0
7,2,1,698,0
7,2,3,530,0
7,2,4,0,0
7,2,4,0,0
7,2,3,671,0
7,2,4,0,0
7,2,4,0,0
7,2,3,722,0
7,2,2,628,0
7,2,4,0,0
7,2,4,0,0
7,2,1,693,0
7,2,3,587,0
7,2,2,542,0
7,2,4,0,0
7,2,1,634,0
7,2,2,509,0
7,2,1,546,0
7,2,2,524,0
7,2,3,719,0
7,2,1,529,0
7,2,3,500,0
7,2,3,756,0
7,2,2,655,0
7,2,2,619,0
7,2,1,690,0
7,2,1,506,0
7,2,3,645,0
7,2,1,723,0
7,2,3,678,0
7,2,1,952,0
7,2,4,0,0
7,2,3,657,0
7,2,1,569,0
7,2,4,0,0
7,2,1,626,0
7,2,4,0,0
7,2,3,680,0
7,2,3,549,0
7,2,2,2151,0
7,2,4,0,0
7,2,1,943,0
7,2,3,527,0
7,2,3,622,0
7,2,2,546,0
7,2,2,521,0
7,2,1,573,0
7,2,1,590,1
7,2,1,1320,0
7,2,2,640,0
7,2,3,552,0
7,2,4,0,0
7,2,2,637,0
7,2,2,602,0
7,2,4,0,0
7,2,3,650,0
7,2,2,1025,0
7,2,4,0,0
7,2,4,0,0
7,2,3,651,0
7,2,2,636,0
7,2,4,0,0
7,2,1,612,0
7,2,4,0,0
7,2,2,575,0
7,2,4,0,0
7,2,4,0,0
7,2,1,632,0
7,2,3,574,0
7,2,1,655,0
7,2,4,0,0
7,2,2,602,0
7,2,1,610,0
7,2,4,0,0
7,2,2,657,0
7,2,3,649,0
7,2,3,578,0
7,2,3,779,0
7,2,4,0,0
7,2,4,0,0
7,2,2,795,0
7,2,2,526,0
7,2,1,732,0
7,2,1,634,0
7,2,2,651,0
7,2,4,0,0
7,2,3,757,0
7,2,1,552,0
7,2,1,684,0
7,2,2,891,0
7,2,2,545,0
7,2,2,536,0
7,2,2,824,0
7,2,3,1127,0
7,2,2,615,0
7,2,2,597,0
7,2,3,570,0
7,2,2,568,0
7,2,2,513,0
7,2,4,0,0
7,2,1,774,0
7,2,3,660,0
7,2,2,513,0
7,2,4,0,0
7,2,4,0,0
7,2,1,750,0
7,2,2,560,0
7,2,3,545,0
7,2,2,555,0
7,2,2,550,0
7,2,1,548,0
7,2,2,585,0
7,2,2,619,0
7,2,2,554,0
7,2,3,574,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,3,665,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,4,0,0
7,2,1,723,0
7,2,4,0,0
7,2,3,597,0
7,2,3,598,0
7,2,1,646,0
7,2,2,494,0
7,2,3,607,0
7,2,2,706,0
7,2,4,0,0
7,2,4,0,0
7,2,1,902,0
7,2,2,573,0
7,2,3,583,0
7,2,3,618,0
7,2,2,600,0
7,2,2,523,0
7,3,1,914,0
7,3,3,473,0
7,3,1,718,1
7,3,4,0,0
7,3,2,722,0
7,3,4,0,0
7,3,1,654,0
7,3,4,0,0
7,3,3,947,0
7,3,2,513,0
7,3,3,636,0
7,3,4,0,0
7,3,2,668,0
7,3,3,591,0
7,3,4,0,0
7,3,1,670,0
7,3,3,586,0
7,3,4,0,0
7,3,2,649,0
7,3,4,0,0
7,3,2,969,0
7,3,4,0,0
7,3,2,709,0
7,3,2,508,0
7,3,4,0,0
7,3,3,587,0
7,3,1,729,0
7,3,2,1192,0
7,3,1,470,0
7,3,1,482,0
7,3,1,471,0
7,3,1,452,0
7,3,1,482,0
7,3,4,0,0
7,3,1,587,0
7,3,4,0,0
7,3,1,612,0
7,3,2,578,0
7,3,3,519,0
7,3,3,697,0
7,3,1,598,0
7,3,4,0,0
7,3,1,596,0
7,3,2,749,0
7,3,3,643,0
7,3,1,732,1
7,3,2,1167,0
7,3,3,662,0
7,3,4,0,0
7,3,3,554,0
7,3,1,563,0
7,3,3,659,0
7,3,3,586,0
7,3,4,0,0
7,3,2,542,0
7,3,2,589,0
7,3,1,628,0
7,3,1,502,0
7,3,2,359,1
7,3,1,869,0
7,3,1,865,0
7,3,4,0,0
7,3,4,0,0
7,3,2,743,0
7,3,3,554,0
7,3,1,548,1
7,3,1,622,0
7,3,2,539,0
7,3,1,617,0
7,3,3,558,0
7,3,3,666,0
7,3,2,609,0
7,3,3,617,0
7,3,4,0,0
7,3,3,596,0
7,3,4,0,0
7,3,3,526,0
7,3,3,591,0
7,3,2,708,0
7,3,1,642,0
7,3,1,543,0
7,3,2,587,0
7,3,1,792,0
7,3,1,478,0
7,3,4,0,0
7,3,1,511,0
7,3,3,585,0
7,3,4,0,0
7,3,3,606,0
7,3,2,621,0
7,3,1,557,0
7,3,2,1162,0
7,3,4,0,0
7,3,2,644,0
7,3,3,587,0
7,3,2,549,0
7,3,1,1650,0
7,3,2,591,0
7,3,2,700,0
7,3,1,884,0
7,3,2,635,0
7,3,1,717,0
7,3,2,560,0
7,3,1,736,0
7,3,2,657,0
7,3,2,575,0
7,3,2,488,0
7,3,4,0,0
7,3,4,0,0
7,3,3,674,0
7,3,1,735,0
7,3,4,0,0
7,3,4,0,0
7,3,1,598,0
7,3,1,682,0
7,3,2,541,0
7,3,3,637,0
7,3,4,0,0
7,3,2,534,0
7,3,3,510,0
7,3,2,669,0
7,3,2,512,0
7,3,2,612,0
7,3,2,763,0
7,3,1,563,0
7,3,3,644,0
7,3,4,0,0
7,3,3,522,0
7,3,2,587,0
7,3,1,525,0
7,3,2,542,0
7,3,4,0,0
7,3,2,550,0
7,3,3,729,0
7,3,2,522,0
7,3,1,598,0
7,3,2,963,0
7,3,4,0,0
7,3,4,0,0
7,3,4,0,0
7,3,3,819,0
7,3,2,562,0
7,3,1,518,0
7,3,2,535,0
7,3,2,634,0
7,3,3,582,0
7,3,1,567,0
7,3,3,584,0
7,3,4,0,0
7,3,2,522,0
7,3,3,517,0
7,3,3,505,0
7,3,1,784,0
7,3,4,0,0
7,3,3,683,0
7,3,2,1115,0
7,3,1,461,1
7,3,1,529,0
7,3,1,564,0
7,3,3,646,0
7,3,2,593,0
7,3,1,733,0
7,3,2,498,0
7,3,3,438,0
7,3,2,563,0
7,3,1,652,0
7,3,3,380,0
7,3,1,457,0
7,3,2,589,0
7,3,4,0,0
7,3,3,500,0
7,3,3,362,0
7,3,4,0,0
7,3,2,559,0
7,3,1,660,0
7,3,2,812,0
7,3,2,639,0
7,3,4,0,0
7,3,2,521,0
7,3,1,946,0
7,3,3,558,0
7,3,1,583,0
7,3,2,471,0
7,3,3,754,0
7,3,2,630,0
7,3,3,515,0
7,3,4,0,0
7,3,3,576,0
7,3,4,0,0
7,3,1,530,0
7,3,2,445,0
7,3,2,515,0
7,3,1,494,0
7,3,4,0,0
7,3,4,0,0
7,3,1,481,0
7,3,3,451,0
7,3,4,0,0
7,3,2,514,0
7,3,3,445,0
7,3,2,659,0
7,3,1,538,0
7,3,3,808,0
7,3,2,521,0
7,3,4,0,0
7,3,4,0,0
7,3,2,536,0
7,3,4,0,0
7,3,1,848,0
7,3,3,465,0
7,3,4,0,0
7,3,3,615,1
7,3,3,557,1
7,3,1,757,0
7,3,3,528,0
7,3,1,498,0
7,3,3,710,0
7,3,4,0,0
7,3,1,761,0
7,3,1,571,0
7,3,2,609,0
7,3,2,528,0
7,3,4,0,0
7,3,2,473,0
7,3,2,693,0
7,3,2,482,0
7,3,3,650,0
7,3,2,809,0
7,3,1,711,0
7,3,4,0,0
7,3,4,0,0
7,3,3,556,0
7,3,4,0,0
7,3,1,639,0
7,3,1,567,0
7,3,4,0,0
7,3,3,440,0
7,3,3,488,0
7,3,1,473,0
7,3,1,446,0
